location_tag,water_location,state,shore_pixels
amalyk,pp_nav_00459,navigable,79
amalyk,pp_nav_00473,navigable,22
hulu_pawan,pp_nav_02133,navigable,3
yuanyang,pp_nav_01208,navigable,25
yuanyang,pp_nav_01209,navigable,48
dobrzyn,pp_nav_00647,improvable,53
dobrzyn,pp_nav_00656,navigable,18
la_tour_du_pin,pp_nav_00920,improvable,5
boas,pp_nav_01821,navigable,7
goupingguan,pp_nav_01268,barrier,52
dechang,pp_nav_01469,improvable,29
belaga,pp_nav_02063,navigable,22
nomatsigenga,pp_nav_02366,improvable,53
nomatsigenga,pp_nav_02380,improvable,52
mahony,pp_nav_00091,improvable,123
mahony,pp_nav_00093,improvable,53
mahony,pp_nav_00096,navigable,93
mahony,pp_nav_00104,navigable,3
mahates,pp_nav_01848,navigable,4
mahates,pp_nav_01862,navigable,56
nurgan,pp_nav_00630,barrier,93
nurgan,pp_nav_00643,barrier,28
barotse_kongo,pp_nav_02403,navigable,49
kangule,pp_nav_02261,navigable,61
kangule,pp_nav_02276,improvable,25
mulhouse,pp_nav_00831,improvable,22
sura,pp_nav_02481,navigable,19
sura,pp_nav_02483,navigable,51
junk_river,pp_nav_01967,improvable,47
langzhong,pp_nav_01303,navigable,48
tiel,pp_nav_00678,navigable,17
tiel,pp_nav_00680,navigable,23
rampart,pp_nav_00073,navigable,81
rampart,pp_nav_00078,improvable,55
rampart,pp_nav_00092,navigable,52
machaqa,pp_nav_02473,navigable,2
huarong,pp_nav_01388,navigable,19
talok,pp_nav_01669,navigable,24
talok,pp_nav_01680,navigable,9
kadyy,pp_nav_00427,navigable,10
kadyy,pp_nav_00432,navigable,41
kadyy,pp_nav_00436,navigable,23
archar,pp_nav_00996,navigable,22
makunda,pp_nav_02297,improvable,36
bakele_kongo,pp_nav_02099,improvable,50
bakele_kongo,pp_nav_02105,navigable,49
bakele_kongo,pp_nav_02116,improvable,32
huaiyuan,pp_nav_01261,navigable,9
huaiyuan,pp_nav_01263,navigable,21
akhsisek,pp_nav_01112,navigable,44
akhsisek,pp_nav_01123,navigable,48
khaliajuri,pp_nav_01578,navigable,21
khaliajuri,pp_nav_01590,navigable,80
khaliajuri,pp_nav_01595,navigable,16
khaliajuri,pp_nav_01600,navigable,31
simiti,pp_nav_01897,navigable,49
simiti,pp_nav_01898,navigable,9
simiti,pp_nav_01921,navigable,81
simiti,pp_nav_01943,navigable,2
mallig,pp_nav_01755,navigable,46
puctlan,pp_nav_01726,navigable,10
narsinghpur,pp_nav_01694,navigable,17
narsinghpur,pp_nav_01698,navigable,26
narsinghpur,pp_nav_01702,navigable,22
jalandhar,pp_nav_01323,navigable,18
jalandhar,pp_nav_01333,navigable,32
ghotki,pp_nav_01436,navigable,21
ghotki,pp_nav_01452,navigable,28
bihar_sharif,pp_nav_01556,navigable,20
bihar_sharif,pp_nav_01564,navigable,25
buxar,pp_nav_01551,navigable,11
buxar,pp_nav_01557,navigable,35
abutua,pp_nav_02460,navigable,9
abutua,pp_nav_02467,navigable,52
abutua,pp_nav_02472,navigable,58
abutua,pp_nav_02479,navigable,61
abutua,pp_nav_02487,barrier,9
rekapalle,pp_nav_01728,navigable,47
rekapalle,pp_nav_01746,navigable,47
rekapalle,pp_nav_01756,navigable,26
kohat,pp_nav_01236,improvable,22
kohat,pp_nav_01246,navigable,31
ancuase,pp_nav_02449,improvable,26
ancuase,pp_nav_02459,improvable,88
ancuase,pp_nav_02465,improvable,89
ancuase,pp_nav_02470,improvable,88
ancuase,pp_nav_02477,navigable,21
khairpur,pp_nav_01381,navigable,27
khairpur,pp_nav_01394,navigable,15
suket,pp_nav_01308,barrier,36
suket,pp_nav_01314,navigable,31
jijial,pp_nav_01195,navigable,64
firozpur,pp_nav_01323,navigable,33
firozpur,pp_nav_01327,navigable,44
sehwan,pp_nav_01497,navigable,9
sehwan,pp_nav_01519,navigable,20
shankargah,pp_nav_01561,navigable,37
shankargah,pp_nav_01567,navigable,14
shankargah,pp_nav_01571,navigable,21
peshawar,pp_nav_01228,improvable,43
peshawar,pp_nav_01230,improvable,2
peshawar,pp_nav_01233,navigable,46
peshawar,pp_nav_01236,improvable,40
moro_sindh,pp_nav_01519,navigable,49
moro_sindh,pp_nav_01542,navigable,9
lalpur,pp_nav_01224,improvable,72
lalpur,pp_nav_01228,improvable,70
tangir,pp_nav_01187,navigable,12
ukunzu,pp_nav_01954,navigable,47
arochukwu,pp_nav_01978,navigable,12
arochukwu,pp_nav_01994,navigable,68
dongola,pp_nav_01714,barrier,83
dongola,pp_nav_01724,barrier,98
dongola,pp_nav_01745,barrier,17
sennar,pp_nav_01801,navigable,16
sennar,pp_nav_01810,navigable,86
sennar,pp_nav_01819,navigable,26
fazughli,pp_nav_01831,navigable,3
fazughli,pp_nav_01842,improvable,52
fazughli,pp_nav_01846,improvable,34
fazughli,pp_nav_01853,improvable,41
fazughli,pp_nav_01858,improvable,48
sai,pp_nav_01677,barrier,71
sai,pp_nav_01686,barrier,94
sai,pp_nav_01697,barrier,62
dieribakoro,pp_nav_01844,navigable,30
cananeia,pp_nav_02545,navigable,30
dantu,pp_nav_01293,navigable,8
kilemba,pp_nav_02291,navigable,17
assereniet,pp_nav_01084,navigable,41
assereniet,pp_nav_01091,navigable,1
assereniet,pp_nav_01099,navigable,1
guntur,pp_nav_01770,navigable,43
guntur,pp_nav_01774,navigable,32
jiangyin,pp_nav_01293,navigable,27
fanchang,pp_nav_01313,navigable,27
wuwei,pp_nav_01313,navigable,48
wuwei,pp_nav_01325,navigable,15
yingshang,pp_nav_01272,navigable,8
yingshang,pp_nav_01277,navigable,31
wujin,pp_nav_01293,navigable,5
haining,pp_nav_01343,improvable,37
mindouli,pp_nav_02245,barrier,18
mindouli,pp_nav_02247,barrier,3
inbatskoye,pp_nav_00101,navigable,43
inbatskoye,pp_nav_00110,navigable,43
inbatskoye,pp_nav_00116,navigable,99
inbatskoye,pp_nav_00128,navigable,44
inbatskoye,pp_nav_00144,navigable,70
apiaka,pp_nav_02349,navigable,48
surgut,pp_nav_00230,navigable,99
surgut,pp_nav_00233,navigable,98
surgut,pp_nav_00235,navigable,98
surgut,pp_nav_00236,navigable,55
kozmodemyansk,pp_nav_00481,navigable,64
kozmodemyansk,pp_nav_00494,navigable,9
arraias,pp_nav_02402,navigable,53
arraias,pp_nav_02409,navigable,18
kailali,pp_nav_01424,navigable,69
kailali,pp_nav_01432,improvable,60
karendo,pp_nav_02594,navigable,14
karendo,pp_nav_02596,navigable,72
karendo,pp_nav_02598,navigable,19
karendo,pp_nav_02599,navigable,10
grudziadz,pp_nav_00598,navigable,21
dubovskoye,pp_nav_00820,navigable,6
dubovskoye,pp_nav_00839,navigable,59
dubovskoye,pp_nav_00842,navigable,31
teweh,pp_nav_02120,navigable,61
tanana,pp_nav_00078,improvable,27
tanana,pp_nav_00082,navigable,94
tanana,pp_nav_00086,barrier,1
tanana,pp_nav_00092,navigable,46
samba,pp_nav_02143,navigable,35
kortuz,pp_nav_00538,navigable,45
kortuz,pp_nav_00554,navigable,59
kortuz,pp_nav_00564,navigable,46
kortuz,pp_nav_00580,navigable,36
taragui,pp_nav_02576,navigable,22
taragui,pp_nav_02582,navigable,1
kushinagar,pp_nav_01477,improvable,24
kushinagar,pp_nav_01495,navigable,21
ahuya_yari,pp_nav_01793,navigable,24
astrakhan,pp_nav_00894,navigable,26
astrakhan,pp_nav_00911,navigable,33
valence,pp_nav_00969,improvable,57
takspaslama,pp_nav_00925,navigable,38
uruguay,pp_nav_02562,navigable,12
uruguay,pp_nav_02569,improvable,45
uruguay,pp_nav_02570,navigable,40
uruguay,pp_nav_02572,navigable,46
uruguay,pp_nav_02573,navigable,48
uruguay,pp_nav_02575,navigable,36
zhaozhou_jurchen,pp_nav_00935,navigable,36
zhaozhou_jurchen,pp_nav_00940,navigable,32
sienzhou,pp_nav_01609,navigable,4
sienzhou,pp_nav_01615,navigable,3
zhatai,pp_nav_00192,navigable,89
zhatai,pp_nav_00196,navigable,38
zhatai,pp_nav_00211,navigable,46
kuruaya,pp_nav_02141,navigable,72
kuruaya,pp_nav_02142,navigable,41
allakaket,pp_nav_00073,navigable,16
allakaket,pp_nav_00078,improvable,43
bolotnye,pp_nav_00456,navigable,77
bolotnye,pp_nav_00465,navigable,83
bolotnye,pp_nav_00468,navigable,73
bolotnye,pp_nav_00484,navigable,70
bolotnye,pp_nav_00496,navigable,67
bolotnye,pp_nav_00517,navigable,31
bolotnye,pp_nav_00526,navigable,81
bolotnye,pp_nav_00542,navigable,72
bolotnye,pp_nav_00566,navigable,3
bangui,pp_nav_02008,navigable,48
bangui,pp_nav_02028,navigable,69
bangui,pp_nav_02052,navigable,105
bangui,pp_nav_02065,navigable,45
kaapor,pp_nav_02131,navigable,33
kulpi,pp_nav_01657,navigable,10
barito,pp_nav_02120,navigable,31
barito,pp_nav_02135,navigable,55
wari,pp_nav_02336,navigable,46
wari,pp_nav_02337,navigable,29
rampa,pp_nav_01756,navigable,44
rampa,pp_nav_01762,navigable,6
qasba,pp_nav_01623,navigable,3
qasba,pp_nav_01633,navigable,35
mamachatpam,pp_nav_00883,improvable,24
mamachatpam,pp_nav_00890,improvable,79
mamachatpam,pp_nav_00898,navigable,28
mamachatpam,pp_nav_00918,navigable,3
konwargaon,pp_nav_01455,navigable,17
konwargaon,pp_nav_01473,navigable,66
konwargaon,pp_nav_01486,navigable,16
konwargaon,pp_nav_01493,navigable,9
konwargaon,pp_nav_01499,navigable,23
pelalawan,pp_nav_02093,navigable,55
cayapo,pp_nav_02490,navigable,20
yibin,pp_nav_01428,navigable,62
yibin,pp_nav_01429,improvable,26
bodrog,pp_nav_00891,navigable,13
bodrog,pp_nav_00912,navigable,28
snt_t_ulix,pp_nav_00800,navigable,27
snt_t_ulix,pp_nav_00830,navigable,5
zainsk,pp_nav_00522,navigable,43
zainsk,pp_nav_00527,navigable,56
hytop,pp_nav_01207,navigable,25
hytop,pp_nav_01216,navigable,38
linxi,pp_nav_01467,improvable,8
linxi,pp_nav_01475,navigable,99
linxi,pp_nav_01500,barrier,6
zheshart,pp_nav_00190,navigable,79
zheshart,pp_nav_00191,navigable,6
zheshart,pp_nav_00195,navigable,123
nikolsky_pogost,pp_nav_00347,navigable,15
nikolsky_pogost,pp_nav_00349,navigable,81
nikolsky_pogost,pp_nav_00367,navigable,113
nikolsky_pogost,pp_nav_00369,improvable,96
nikolsky_pogost,pp_nav_00395,navigable,67
ragnit,pp_nav_00558,improvable,16
ragnit,pp_nav_00560,navigable,63
tongle,pp_nav_01572,navigable,27
tongle,pp_nav_01581,navigable,15
siberia_bor,pp_nav_00217,navigable,27
siberia_bor,pp_nav_00227,navigable,42
natchez,pp_nav_01298,navigable,49
natchez,pp_nav_01320,navigable,47
smederevo,pp_nav_00974,navigable,50
smederevo,pp_nav_00976,navigable,6
qiaokou,pp_nav_01451,navigable,11
sailahai,pp_nav_01176,barrier,16
sailahai,pp_nav_01192,barrier,48
sailahai,pp_nav_01214,navigable,55
batang_tabir,pp_nav_02128,navigable,10
batang_tabir,pp_nav_02140,navigable,45
qidong,pp_nav_01135,navigable,12
qidong,pp_nav_01145,navigable,3
tansen,pp_nav_01466,improvable,23
tansen,pp_nav_01477,improvable,15
pozega,pp_nav_00949,navigable,4
pozega,pp_nav_00955,navigable,40
pozega,pp_nav_00958,navigable,1
tiete,pp_nav_02515,navigable,29
tiete,pp_nav_02517,navigable,49
tiete,pp_nav_02519,navigable,7
utaya,pp_nav_00065,navigable,13
gurupi,pp_nav_02346,navigable,5
gurupi,pp_nav_02357,navigable,68
gurupi,pp_nav_02365,navigable,67
gurupi,pp_nav_02376,navigable,29
hejiang,pp_nav_01421,improvable,27
hejiang,pp_nav_01425,improvable,9
nadi,pp_nav_01572,navigable,25
nadi,pp_nav_01576,navigable,73
semikarakorsk,pp_nav_00848,navigable,97
semikarakorsk,pp_nav_00849,navigable,2
semikarakorsk,pp_nav_00855,improvable,11
agen,pp_nav_00983,improvable,9
nariele,pp_nav_02413,navigable,29
nariele,pp_nav_02420,navigable,23
igaracu,pp_nav_02175,navigable,42
markham,pp_nav_01360,navigable,17
markham,pp_nav_01390,navigable,8
sol_velikaya,pp_nav_00411,navigable,47
bida,pp_nav_01873,navigable,82
vazhiny,pp_nav_00248,improvable,77
vazhiny,pp_nav_00251,navigable,34
arechuna,pp_nav_01912,navigable,37
arechuna,pp_nav_01914,navigable,41
arechuna,pp_nav_01946,navigable,34
arechuna,pp_nav_01949,navigable,23
arechuna,pp_nav_01950,navigable,34
bojaya,pp_nav_01957,navigable,60
bojaya,pp_nav_01974,navigable,52
gaoming,pp_nav_01642,navigable,18
gaoming,pp_nav_01653,navigable,2
jiajin,pp_nav_00776,navigable,21
jiajin,pp_nav_00787,navigable,82
jiajin,pp_nav_00792,navigable,70
jiajin,pp_nav_00808,navigable,60
kurba,pp_nav_00406,navigable,1
hont,pp_nav_00836,improvable,56
kamniga,pp_nav_00370,barrier,10
pumbo,pp_nav_02218,barrier,1
pumbo,pp_nav_02237,barrier,58
tupirama,pp_nav_02310,navigable,23
tupirama,pp_nav_02320,navigable,38
enxet,pp_nav_02539,navigable,12
enxet,pp_nav_02540,navigable,49
enxet,pp_nav_02544,navigable,14
minsin,pp_nav_01526,navigable,9
minsin,pp_nav_01544,navigable,78
minsin,pp_nav_01569,improvable,1
phong_tho,pp_nav_01664,navigable,29
matootonha,pp_nav_00863,navigable,46
matootonha,pp_nav_00869,navigable,94
matootonha,pp_nav_00870,navigable,47
matootonha,pp_nav_00886,improvable,58
matootonha,pp_nav_00888,navigable,92
matootonha,pp_nav_00906,navigable,29
matootonha,pp_nav_00907,navigable,24
kazachinskoye,pp_nav_00386,navigable,8
kazachinskoye,pp_nav_00416,improvable,73
kazachinskoye,pp_nav_00440,improvable,53
nanchang,pp_nav_01443,navigable,12
village_onega,pp_nav_00121,navigable,64
village_onega,pp_nav_00129,navigable,50
suide,pp_nav_01131,navigable,15
wallowa,pp_nav_00910,improvable,13
wallowa,pp_nav_00926,improvable,71
wallowa,pp_nav_00947,improvable,47
zhongxiang,pp_nav_01310,navigable,23
chalninsky_pochinok,pp_nav_00514,navigable,7
chalninsky_pochinok,pp_nav_00516,navigable,89
chalninsky_pochinok,pp_nav_00522,navigable,47
sremska_mitrovica,pp_nav_00953,navigable,56
sremska_mitrovica,pp_nav_00968,navigable,28
sremska_mitrovica,pp_nav_00979,improvable,24
klutina,pp_nav_00222,improvable,87
nabagram,pp_nav_01578,navigable,19
swarakxen,pp_nav_00747,navigable,45
swarakxen,pp_nav_00759,navigable,80
dingi,pp_nav_02247,barrier,46
dingi,pp_nav_02255,barrier,24
chiang_khan,pp_nav_01742,navigable,54
chiang_khan,pp_nav_01747,navigable,20
chiang_khan,pp_nav_01749,navigable,10
megion,pp_nav_00236,navigable,45
megion,pp_nav_00239,navigable,98
megion,pp_nav_00240,navigable,94
megion,pp_nav_00245,navigable,98
megion,pp_nav_00250,navigable,118
kowal,pp_nav_00647,improvable,14
kowal,pp_nav_00656,navigable,10
nisga_a,pp_nav_00548,barrier,79
nisga_a,pp_nav_00561,navigable,98
nisga_a,pp_nav_00575,improvable,82
chiang_saen,pp_nav_01696,improvable,8
chiang_saen,pp_nav_01703,improvable,30
zalari,pp_nav_00591,navigable,24
zalari,pp_nav_00603,navigable,55
ratnagiri,pp_nav_01695,navigable,33
ratnagiri,pp_nav_01699,navigable,57
ratnagiri,pp_nav_01701,navigable,2
ratnagiri,pp_nav_01704,navigable,32
truka,pp_nav_02313,navigable,48
truka,pp_nav_02316,navigable,13
dan_sai,pp_nav_01747,navigable,5
simbirsk,pp_nav_00576,navigable,46
simbirsk,pp_nav_00589,navigable,10
rinpung_yarlung,pp_nav_01409,improvable,47
yopo,pp_nav_01970,navigable,39
yopo,pp_nav_01988,navigable,51
yopo,pp_nav_01997,navigable,37
bauru,pp_nav_02519,navigable,40
bauru,pp_nav_02523,navigable,73
bauru,pp_nav_02527,navigable,19
feira,pp_nav_01038,barrier,29
wumeng,pp_nav_01458,barrier,4
wumeng,pp_nav_01478,navigable,18
tara,pp_nav_00442,navigable,31
tara,pp_nav_00452,navigable,73
tara,pp_nav_00472,navigable,57
tara,pp_nav_00491,navigable,45
tanico,pp_nav_01190,navigable,11
tanico,pp_nav_01193,navigable,12
uracu,pp_nav_02428,navigable,24
gengdang,pp_nav_01662,improvable,48
hejin,pp_nav_01159,improvable,5
hejin,pp_nav_01182,improvable,14
jiaxing,pp_nav_01343,improvable,17
yuryev_povolzhsk,pp_nav_00430,navigable,35
yuryev_povolzhsk,pp_nav_00436,navigable,43
yuryev_povolzhsk,pp_nav_00447,navigable,2
bonn,pp_nav_00725,improvable,44
soscumica,pp_nav_00724,improvable,38
soscumica,pp_nav_00734,navigable,93
mura,pp_nav_02186,navigable,60
mura,pp_nav_02204,navigable,23
lakhimpur,pp_nav_01455,navigable,27
lakhimpur,pp_nav_01473,navigable,39
lakhimpur,pp_nav_01493,navigable,54
lakhimpur,pp_nav_01499,navigable,15
yanhe,pp_nav_01406,improvable,13
yanhe,pp_nav_01426,navigable,68
yanhe,pp_nav_01444,navigable,25
kremenchuk,pp_nav_00782,navigable,29
kremenchuk,pp_nav_00786,navigable,34
kremenchuk,pp_nav_00789,navigable,2
guamontey,pp_nav_01903,navigable,23
guamontey,pp_nav_01922,navigable,69
guamontey,pp_nav_01928,navigable,46
hackensack,pp_nav_01040,navigable,20
mikhaylovka_pontic,pp_nav_00845,navigable,10
mikhaylovka_pontic,pp_nav_00850,navigable,35
olekma,pp_nav_00271,improvable,17
kahayan_hilir,pp_nav_02172,navigable,39
manuais,pp_nav_02287,navigable,37
asurini,pp_nav_02164,navigable,27
asurini,pp_nav_02200,navigable,65
asurini,pp_nav_02227,navigable,2
rohrbach,pp_nav_00799,improvable,22
rohrbach,pp_nav_00807,barrier,15
rohrbach,pp_nav_00813,improvable,8
mengla,pp_nav_01662,improvable,15
mengla,pp_nav_01673,navigable,18
jizhou,pp_nav_01159,improvable,28
pende_kwila,pp_nav_02261,navigable,25
tahamies,pp_nav_01968,navigable,28
canastra,pp_nav_02408,navigable,39
bahraich,pp_nav_01453,navigable,3
bahraich,pp_nav_01472,navigable,30
bunut,pp_nav_02086,navigable,36
anais,pp_nav_02440,navigable,45
anais,pp_nav_02454,navigable,60
anais,pp_nav_02461,navigable,57
itapua,pp_nav_02558,improvable,55
itapua,pp_nav_02563,navigable,70
itapua,pp_nav_02566,navigable,34
tam_dai,pp_nav_01667,improvable,7
tam_dai,pp_nav_01670,navigable,61
tam_dai,pp_nav_01676,navigable,68
tam_dai,pp_nav_01682,navigable,18
qujiang_guangan,pp_nav_01331,navigable,20
qujiang_guangan,pp_nav_01356,navigable,56
eskalapia,pp_nav_01091,navigable,42
eskalapia,pp_nav_01095,navigable,85
eskalapia,pp_nav_01099,navigable,73
bakhanay,pp_nav_00050,navigable,77
narino,pp_nav_02067,navigable,69
velyka_lepetykha,pp_nav_00852,navigable,17
velyka_lepetykha,pp_nav_00856,navigable,42
yonghe,pp_nav_01148,improvable,25
calbe,pp_nav_00663,navigable,18
muong_te,pp_nav_01664,navigable,17
kolosovka,pp_nav_00491,navigable,16
kolosovka,pp_nav_00518,navigable,47
kolosovka,pp_nav_00528,improvable,48
kolosovka,pp_nav_00543,navigable,12
oryahovo,pp_nav_00999,navigable,56
oryahovo,pp_nav_01001,navigable,18
sambhal,pp_nav_01417,navigable,11
sambhal,pp_nav_01441,improvable,10
wanan,pp_nav_01501,navigable,38
wanan,pp_nav_01522,navigable,60
thaton,pp_nav_01760,navigable,27
pandua_adina,pp_nav_01566,navigable,15
wuhe,pp_nav_01249,navigable,19
wuhe,pp_nav_01254,navigable,49
wuhe,pp_nav_01261,navigable,3
rigyal,pp_nav_01379,barrier,57
rigyal,pp_nav_01389,navigable,78
xilong,pp_nav_01582,improvable,45
xilong,pp_nav_01584,barrier,21
xilong,pp_nav_01591,navigable,5
cremona,pp_nav_00957,navigable,2
cremona,pp_nav_00959,navigable,40
chioggia,pp_nav_00966,navigable,10
phon_hong,pp_nav_01742,navigable,47
phon_hong,pp_nav_01747,navigable,23
fathabad,pp_nav_01623,navigable,62
guaviare,pp_nav_02059,navigable,60
guaviare,pp_nav_02060,navigable,19
guaviare,pp_nav_02068,navigable,26
cherlak,pp_nav_00570,navigable,53
cherlak,pp_nav_00577,navigable,79
cherlak,pp_nav_00585,navigable,98
cherlak,pp_nav_00595,navigable,35
karnak,pp_nav_01005,navigable,20
maymaga,pp_nav_00159,navigable,28
maymaga,pp_nav_00172,navigable,17
dondo,pp_nav_02330,navigable,8
dondo,pp_nav_02339,barrier,46
yaros,pp_nav_02601,navigable,9
yaros,pp_nav_02602,navigable,83
yaros,pp_nav_02604,navigable,7
shilou,pp_nav_01131,navigable,28
shilou,pp_nav_01148,improvable,9
huangcaoba,pp_nav_01582,improvable,32
huangcaoba,pp_nav_01591,navigable,31
menouf,pp_nav_01341,navigable,51
menouf,pp_nav_01365,navigable,26
ashmunayn,pp_nav_01450,navigable,27
ashmunayn,pp_nav_01471,navigable,12
esna,pp_nav_01537,navigable,14
esna,pp_nav_01552,navigable,94
esna,pp_nav_01573,navigable,3
el_buwit,pp_nav_01471,navigable,40
el_buwit,pp_nav_01489,navigable,30
north_meetto,pp_nav_02367,navigable,9
north_meetto,pp_nav_02373,navigable,58
north_meetto,pp_nav_02375,improvable,48
sirnak,pp_nav_01122,barrier,28
sirnak,pp_nav_01134,navigable,28
suruc,pp_nav_01143,navigable,52
suruc,pp_nav_01154,navigable,14
birecik,pp_nav_01119,navigable,6
birecik,pp_nav_01130,navigable,49
birecik,pp_nav_01143,navigable,27
al_sinn,pp_nav_01170,improvable,26
al_sinn,pp_nav_01196,navigable,49
haditha,pp_nav_01225,navigable,11
haditha,pp_nav_01231,navigable,35
hillah,pp_nav_01259,navigable,29
hillah,pp_nav_01281,navigable,59
hillah,pp_nav_01300,navigable,56
hillah,pp_nav_01312,navigable,18
al_tib,pp_nav_01276,navigable,46
al_tib,pp_nav_01292,navigable,41
suq_al_shuyukh,pp_nav_01322,navigable,6
suq_al_shuyukh,pp_nav_01336,navigable,40
al_bab,pp_nav_01154,navigable,22
al_bab,pp_nav_01164,navigable,1
yongchang_yongchang,pp_nav_01555,barrier,35
yongchang_yongchang,pp_nav_01577,improvable,2
severin,pp_nav_00984,navigable,3
tumba,pp_nav_02276,improvable,25
havasu,pp_nav_01167,navigable,6
havasu,pp_nav_01197,navigable,4
la_teste_de_buch,pp_nav_00967,navigable,4
lusongui,pp_nav_02293,improvable,19
lusongui,pp_nav_02298,improvable,51
wogamusin,pp_nav_02229,navigable,5
wogamusin,pp_nav_02235,navigable,41
mundurukania,pp_nav_02196,navigable,95
mundurukania,pp_nav_02222,navigable,22
ban_khon,pp_nav_01723,improvable,70
xinan,pp_nav_01206,improvable,21
saint_etienne,pp_nav_00936,navigable,6
subansiri,pp_nav_01455,navigable,53
opelousa,pp_nav_01309,navigable,43
opelousa,pp_nav_01319,navigable,20
opelousa,pp_nav_01320,navigable,29
opelousa,pp_nav_01335,navigable,61
opelousa,pp_nav_01355,navigable,49
iscuande,pp_nav_02067,navigable,44
yaguachi,pp_nav_02148,navigable,21
leopoldina,pp_nav_02521,improvable,19
leopoldina,pp_nav_02525,barrier,41
ulma,pp_nav_00684,navigable,25
colombayma,pp_nav_01996,improvable,46
colombayma,pp_nav_02021,navigable,34
kaluba,pp_nav_02353,navigable,6
kaluba,pp_nav_02363,navigable,19
yolombo,pp_nav_01943,navigable,77
omo,pp_nav_01959,navigable,24
omo,pp_nav_01965,improvable,96
omo,pp_nav_01982,improvable,96
omo,pp_nav_01992,navigable,84
bijni,pp_nav_01534,navigable,6
bijni,pp_nav_01535,navigable,13
tomsk,pp_nav_00414,navigable,7
tomsk,pp_nav_00415,navigable,22
tomsk,pp_nav_00438,navigable,23
tomsk,pp_nav_00439,navigable,73
tomsk,pp_nav_00456,navigable,28
tomsk,pp_nav_00465,navigable,50
tomsk,pp_nav_00484,navigable,38
shahjadpur,pp_nav_01587,navigable,50
shahjadpur,pp_nav_01607,navigable,23
ningfan,pp_nav_01515,improvable,20
congona,pp_nav_02273,barrier,17
congona,pp_nav_02279,improvable,46
savannakhet,pp_nav_01768,navigable,41
savannakhet,pp_nav_01779,navigable,8
ningxia,pp_nav_01094,navigable,86
ningxia,pp_nav_01108,improvable,16
taungdwingyi,pp_nav_01709,navigable,18
gabun,pp_nav_02202,navigable,19
guanghua,pp_nav_01275,improvable,28
guanghua,pp_nav_01288,navigable,6
kayan,pp_nav_02058,navigable,45
kayan,pp_nav_02062,improvable,80
