from,to,state,shore
pp_nav_01345,nanchong,navigable,True
pp_nav_01345,dingyuan,navigable,True
pp_nav_01346,pp_nav_01362,navigable,False
pp_nav_01346,basra,navigable,True
pp_nav_01346,zuwayr,navigable,True
pp_nav_01346,muhammerah,navigable,True
pp_nav_01347,pp_nav_01376,navigable,False
pp_nav_01347,watappo,navigable,True
pp_nav_01347,apalachee,navigable,True
pp_nav_01348,pp_nav_01377,navigable,False
pp_nav_01348,karor,navigable,True
pp_nav_01348,kot_addu,navigable,True
pp_nav_01348,dera_ghazi_khan,navigable,True
pp_nav_01349,pp_nav_01373,navigable,False
pp_nav_01349,shizhu,navigable,True
pp_nav_01349,linjiang,navigable,True
pp_nav_01349,wanzhou,navigable,True
pp_nav_01350,pp_nav_01352,navigable,False
pp_nav_01350,hanyang,navigable,True
pp_nav_01350,huanggang,navigable,True
pp_nav_01350,jiangxia,navigable,True
pp_nav_01350,wuchang,navigable,True
pp_nav_01350,huangpi,navigable,True
pp_nav_01351,huaining,navigable,True
pp_nav_01351,guichi,navigable,True
pp_nav_01351,dongliu,navigable,True
pp_nav_01351,wangjiang,navigable,True
pp_nav_01351,zongyang,navigable,True
pp_nav_01352,pp_nav_01357,navigable,False
pp_nav_01352,hanyang,navigable,True
pp_nav_01352,yusha,navigable,True
pp_nav_01352,jiangxia,navigable,True
pp_nav_01352,hanchuan,navigable,True
pp_nav_01353,pp_nav_01366,navigable,False
pp_nav_01353,pakpattan,navigable,True
pp_nav_01353,chishtian,navigable,True
pp_nav_01353,dipalpur,navigable,True
pp_nav_01353,muktsar,navigable,True
pp_nav_01354,pp_nav_01363,improvable,False
pp_nav_01354,songzi,improvable,True
pp_nav_01354,zhijiang,improvable,True
pp_nav_01354,yidu,improvable,True
pp_nav_01354,yiling,improvable,True
pp_nav_01355,bulbancha,navigable,True
pp_nav_01355,atchafalaya,navigable,True
pp_nav_01355,opelousa,navigable,True
pp_nav_01356,shizhao,navigable,True
pp_nav_01356,pp_nav_01367,improvable,False
pp_nav_01356,yuechi,navigable,True
pp_nav_01356,huaying,navigable,True
pp_nav_01356,qujiang_guangan,navigable,True
pp_nav_01357,qianjiang,navigable,True
pp_nav_01357,yusha,navigable,True
pp_nav_01357,jingling,navigable,True
pp_nav_01357,hanchuan,navigable,True
pp_nav_01358,huanggang,navigable,True
pp_nav_01358,qishui,navigable,True
pp_nav_01358,wuchang,navigable,True
pp_nav_01359,pasho,barrier,True
pp_nav_01359,pema,barrier,True
pp_nav_01359,lhakhang,barrier,True
pp_nav_01360,pp_nav_01390,navigable,False
pp_nav_01360,batang,navigable,True
pp_nav_01360,shar_yelpuk,navigable,True
pp_nav_01360,markham,navigable,True
pp_nav_01361,hanyang,navigable,True
pp_nav_01361,xindi,navigable,True
pp_nav_01361,jiangxia,navigable,True
pp_nav_01361,jinkou,navigable,True
pp_nav_01361,jiayu,navigable,True
pp_nav_01362,abadan,navigable,True
pp_nav_01362,zuwayr,navigable,True
pp_nav_01362,muhammerah,navigable,True
pp_nav_01363,pp_nav_01375,navigable,False
pp_nav_01363,gongan,navigable,True
pp_nav_01363,jiangling,navigable,True
pp_nav_01363,songzi,navigable,True
pp_nav_01363,zhijiang,navigable,True
pp_nav_01364,pp_nav_01391,improvable,False
pp_nav_01364,pengshan,improvable,True
pp_nav_01364,shuangliu,improvable,True
pp_nav_01364,qingshen,improvable,True
pp_nav_01364,meizhou,improvable,True
pp_nav_01365,pp_nav_01380,navigable,False
pp_nav_01365,giza,navigable,True
pp_nav_01365,tarrana,navigable,True
pp_nav_01365,qalyub,navigable,True
pp_nav_01365,menouf,navigable,True
pp_nav_01365,cairo,navigable,True
pp_nav_01366,pp_nav_01381,navigable,False
pp_nav_01366,pakpattan,navigable,True
pp_nav_01366,mailsi,navigable,True
pp_nav_01366,chishtian,navigable,True
pp_nav_01366,dunga_bunga,navigable,True
pp_nav_01367,shizhao,improvable,True
pp_nav_01367,pp_nav_01382,improvable,False
pp_nav_01367,tongliang,improvable,True
pp_nav_01367,dingyuan,improvable,True
pp_nav_01368,daye,navigable,True
pp_nav_01368,guangji,navigable,True
pp_nav_01368,qichun,navigable,True
pp_nav_01368,qishui,navigable,True
pp_nav_01368,yongxing_xingguo,navigable,True
pp_nav_01368,wuchang,navigable,True
pp_nav_01369,pp_nav_01398,barrier,False
pp_nav_01369,diaomen,barrier,True
pp_nav_01369,dartsedo,barrier,True
pp_nav_01370,pp_nav_01385,improvable,False
pp_nav_01370,qiantang_estuary,improvable,False
pp_nav_01370,xiaoshan,improvable,True
pp_nav_01370,fuyang_hangzhou,improvable,True
pp_nav_01370,hangzhou,improvable,True
pp_nav_01370,tonglu,improvable,True
pp_nav_01371,pp_nav_01396,navigable,False
pp_nav_01371,kot_addu,navigable,True
pp_nav_01371,sitpur,navigable,True
pp_nav_01371,multan,navigable,True
pp_nav_01371,jalalpur_pirwala,navigable,True
pp_nav_01372,dzogon,navigable,True
pp_nav_01372,kazhi,navigable,True
pp_nav_01372,nyachukha,navigable,True
pp_nav_01373,pp_nav_01384,barrier,False
pp_nav_01373,fengdu,navigable,True
pp_nav_01373,linjiang,navigable,True
pp_nav_01373,fuzhou_sichuan,navigable,True
pp_nav_01374,pp_nav_01383,navigable,False
pp_nav_01374,xindi,navigable,True
pp_nav_01374,jiayu,navigable,True
pp_nav_01375,pp_nav_01388,navigable,False
pp_nav_01375,gongan,navigable,True
pp_nav_01375,jiangling,navigable,True
pp_nav_01375,shishou,navigable,True
pp_nav_01376,saint_andrew_bay,navigable,False
pp_nav_01376,watappo,navigable,True
pp_nav_01377,pp_nav_01402,navigable,False
pp_nav_01377,dajal,navigable,True
pp_nav_01377,kot_addu,navigable,True
pp_nav_01377,mithankot,navigable,True
pp_nav_01377,sitpur,navigable,True
pp_nav_01377,dera_ghazi_khan,navigable,True
pp_nav_01378,pp_nav_01397,improvable,False
pp_nav_01378,pema,improvable,True
pp_nav_01378,dzogang,improvable,True
pp_nav_01379,pp_nav_01389,barrier,False
pp_nav_01379,pp_nav_01392,barrier,False
pp_nav_01379,rigyal,barrier,True
pp_nav_01379,metog,barrier,True
pp_nav_01380,pp_nav_01401,navigable,False
pp_nav_01380,giza,navigable,True
pp_nav_01380,atfih,navigable,True
pp_nav_01380,beni_suef,navigable,True
pp_nav_01380,cairo,navigable,True
pp_nav_01381,pp_nav_01394,navigable,False
pp_nav_01381,mailsi,navigable,True
pp_nav_01381,karur_punjab,navigable,True
pp_nav_01381,khairpur,navigable,True
pp_nav_01381,dunga_bunga,navigable,True
pp_nav_01382,shizhao,improvable,True
pp_nav_01382,pp_nav_01387,improvable,False
pp_nav_01382,pp_nav_01400,improvable,False
pp_nav_01382,banan,improvable,True
pp_nav_01382,bishan,improvable,True
pp_nav_01382,baxian,improvable,True
pp_nav_01383,baling,navigable,True
pp_nav_01383,linxiang,navigable,True
pp_nav_01383,xindi,navigable,True
pp_nav_01383,puqi,navigable,True
pp_nav_01383,jianli,navigable,True
pp_nav_01383,jiayu,navigable,True
pp_nav_01384,pp_nav_01387,barrier,False
pp_nav_01384,fuzhou_sichuan,barrier,True
pp_nav_01385,lanxi,navigable,True
pp_nav_01385,jiande,navigable,True
pp_nav_01385,fuyang_hangzhou,navigable,True
pp_nav_01385,tonglu,navigable,True
pp_nav_01386,dehua_jiujiang,navigable,True
pp_nav_01386,huangmei,navigable,True
pp_nav_01386,guangji,navigable,True
pp_nav_01386,ruichang,navigable,True
pp_nav_01386,yongxing_xingguo,navigable,True
pp_nav_01387,banan,improvable,True
pp_nav_01387,changshou_changshou,improvable,True
pp_nav_01387,baxian,improvable,True
pp_nav_01387,fuzhou_sichuan,improvable,True
pp_nav_01388,baling,navigable,True
pp_nav_01388,shishou,navigable,True
pp_nav_01388,huarong,navigable,True
pp_nav_01388,jianli,navigable,True
pp_nav_01389,pp_nav_01405,navigable,False
pp_nav_01389,buchu,navigable,True
pp_nav_01389,rigyal,navigable,True
pp_nav_01390,pp_nav_01422,barrier,False
pp_nav_01390,batang,navigable,True
pp_nav_01390,dzingcho,navigable,True
pp_nav_01390,adeqiu,navigable,True
pp_nav_01390,markham,navigable,True
pp_nav_01391,pp_nav_01403,barrier,False
pp_nav_01391,pp_nav_01410,improvable,False
pp_nav_01391,longyou_jiading,improvable,True
pp_nav_01391,qingshen,improvable,True
pp_nav_01392,pp_nav_01416,barrier,False
pp_nav_01392,tirkong,barrier,True
pp_nav_01392,metog,barrier,True
pp_nav_01393,pp_nav_01417,navigable,False
pp_nav_01393,chandpur_uttar_pradesh,navigable,True
pp_nav_01393,jansath,navigable,True
pp_nav_01393,nagina,navigable,True
pp_nav_01393,thalisain,navigable,True
pp_nav_01393,piran_i_kaliyar,navigable,True
pp_nav_01393,mirat,navigable,True
pp_nav_01394,pp_nav_01404,navigable,False
pp_nav_01394,karur_punjab,navigable,True
pp_nav_01394,khairpur,navigable,True
pp_nav_01394,jalalpur_pirwala,navigable,True
pp_nav_01394,channan_pir,navigable,True
pp_nav_01395,barataria_bay,navigable,False
pp_nav_01395,chawasha,navigable,True
pp_nav_01396,pp_nav_01402,navigable,False
pp_nav_01396,pp_nav_01404,navigable,False
pp_nav_01396,uch,navigable,True
pp_nav_01396,sitpur,navigable,True
pp_nav_01396,jalalpur_pirwala,navigable,True
pp_nav_01397,pp_nav_01420,improvable,False
pp_nav_01397,dzogang,improvable,True
pp_nav_01397,mengung,improvable,True
pp_nav_01398,shimian,barrier,True
pp_nav_01398,pp_nav_01414,barrier,False
pp_nav_01398,diaomen,barrier,True
pp_nav_01398,hanyuan,barrier,True
pp_nav_01399,pp_nav_01406,barrier,False
pp_nav_01399,pengshui,barrier,True
pp_nav_01399,wulong,barrier,True
pp_nav_01399,fuzhou_sichuan,barrier,True
pp_nav_01400,pp_nav_01421,improvable,False
pp_nav_01400,banan,improvable,True
pp_nav_01400,bishan,improvable,True
pp_nav_01400,jiangjin,improvable,True
pp_nav_01401,pp_nav_01427,navigable,False
pp_nav_01401,atfih,navigable,True
pp_nav_01401,beni_suef,navigable,True
pp_nav_01401,sharuna,navigable,True
pp_nav_01401,el_bahnasa,navigable,True
pp_nav_01402,pp_nav_01423,navigable,False
pp_nav_01402,derawar,navigable,True
pp_nav_01402,uch,navigable,True
pp_nav_01402,mithankot,navigable,True
pp_nav_01402,sitpur,navigable,True
pp_nav_01403,pp_nav_01414,barrier,False
pp_nav_01403,qianwei,barrier,True
pp_nav_01403,longyou_jiading,barrier,True
pp_nav_01403,muchuan,barrier,True
pp_nav_01403,emei,barrier,True
pp_nav_01404,uch,navigable,True
pp_nav_01404,jalalpur_pirwala,navigable,True
pp_nav_01404,channan_pir,navigable,True
pp_nav_01405,buchu,navigable,True
pp_nav_01406,pp_nav_01426,improvable,False
pp_nav_01406,youyang,improvable,True
pp_nav_01406,pengshui,improvable,True
pp_nav_01406,yanhe,improvable,True
pp_nav_01407,pp_nav_01408,improvable,False
pp_nav_01407,jonang,improvable,True
pp_nav_01407,shigatse,improvable,True
pp_nav_01408,pp_nav_01409,improvable,False
pp_nav_01408,namling,improvable,True
pp_nav_01408,tsangdram,improvable,True
pp_nav_01408,shigatse,improvable,True
pp_nav_01409,pp_nav_01411,improvable,False
pp_nav_01409,gongkar,improvable,True
pp_nav_01409,tsangdram,improvable,True
pp_nav_01409,rinpung_yarlung,improvable,True
pp_nav_01409,nyemo,improvable,True
pp_nav_01410,pp_nav_01428,navigable,False
pp_nav_01410,qianwei,navigable,True
pp_nav_01410,longyou_jiading,navigable,True
pp_nav_01410,xuanhua,navigable,True
pp_nav_01410,muchuan,navigable,True
pp_nav_01411,pp_nav_01412,improvable,False
pp_nav_01411,gongkar,improvable,True
pp_nav_01411,lho_taklung,improvable,True
pp_nav_01412,pp_nav_01415,improvable,False
pp_nav_01412,nedong,navigable,True
pp_nav_01412,samye,navigable,True
pp_nav_01412,gongkar,navigable,True
pp_nav_01412,densatil,navigable,True
pp_nav_01413,pp_nav_01433,barrier,False
pp_nav_01413,baurang,navigable,True
pp_nav_01413,kheong,navigable,True
pp_nav_01413,nyachukha,navigable,True
pp_nav_01414,zhenxi_lizhou,navigable,True
pp_nav_01414,emei,navigable,True
pp_nav_01414,hanyuan,navigable,True
pp_nav_01415,pp_nav_01419,improvable,False
pp_nav_01415,nedong,improvable,True
pp_nav_01415,daklha_gampo,improvable,True
pp_nav_01415,densatil,improvable,True
pp_nav_01416,pp_nav_01431,barrier,False
pp_nav_01416,tirkong,barrier,True
pp_nav_01416,siang,barrier,True
pp_nav_01416,metog,barrier,True
pp_nav_01417,pp_nav_01441,improvable,False
pp_nav_01417,chandpur_uttar_pradesh,navigable,True
pp_nav_01417,baran,navigable,True
pp_nav_01417,sambhal,navigable,True
pp_nav_01417,mirat,navigable,True
pp_nav_01418,pp_nav_01419,improvable,False
pp_nav_01418,buchu,improvable,True
pp_nav_01418,daklha_gampo,improvable,True
pp_nav_01419,daklha_gampo,navigable,True
pp_nav_01420,mengung,navigable,True
pp_nav_01421,pp_nav_01425,improvable,False
pp_nav_01421,jiangjin,improvable,True
pp_nav_01421,yongchuan,improvable,True
pp_nav_01421,hejiang,improvable,True
pp_nav_01421,luzhou,improvable,True
pp_nav_01422,pp_nav_01445,barrier,False
pp_nav_01422,dzingcho,barrier,True
pp_nav_01422,sangme,barrier,True
pp_nav_01422,adeqiu,barrier,True
pp_nav_01422,zhuluo,barrier,True
pp_nav_01423,pp_nav_01436,navigable,False
pp_nav_01423,derawar,navigable,True
pp_nav_01423,omerkot,navigable,True
pp_nav_01423,mithankot,navigable,True
pp_nav_01423,aror,navigable,True
pp_nav_01424,pp_nav_01432,improvable,False
pp_nav_01424,dipayal,navigable,True
pp_nav_01424,kailali,navigable,True
pp_nav_01424,acham,navigable,True
pp_nav_01425,pp_nav_01429,improvable,False
pp_nav_01425,jiangan,improvable,True
pp_nav_01425,naxi,improvable,True
pp_nav_01425,hejiang,improvable,True
pp_nav_01425,luzhou,improvable,True
pp_nav_01426,pp_nav_01444,navigable,False
pp_nav_01426,youyang,navigable,True
pp_nav_01426,yanhe,navigable,True
pp_nav_01427,pp_nav_01450,navigable,False
pp_nav_01427,minya,navigable,True
pp_nav_01427,sharuna,navigable,True
pp_nav_01427,el_bahnasa,navigable,True
pp_nav_01427,tahna,navigable,True
pp_nav_01428,pp_nav_01435,improvable,False
pp_nav_01428,xuanhua,navigable,True
pp_nav_01428,mahu,navigable,True
pp_nav_01428,yibin,navigable,True
pp_nav_01429,changning_changning,improvable,True
pp_nav_01429,jiangan,improvable,True
pp_nav_01429,nanxi,improvable,True
pp_nav_01429,yibin,improvable,True
pp_nav_01430,pp_nav_01434,improvable,False
pp_nav_01430,taoyuan,improvable,True
pp_nav_01430,madi_yuanling,improvable,True
pp_nav_01430,yuannan,improvable,True
pp_nav_01431,pp_nav_01448,navigable,False
pp_nav_01431,tirkong,navigable,True
pp_nav_01431,siang,navigable,True
pp_nav_01432,pp_nav_01453,improvable,False
pp_nav_01432,kherigarh,improvable,True
pp_nav_01432,kailali,improvable,True
pp_nav_01432,firuzabad_bahraich,improvable,True
pp_nav_01433,baurang,barrier,True
pp_nav_01433,kheong,barrier,True
pp_nav_01434,yuanling,navigable,True
pp_nav_01434,madi_yuanling,navigable,True
pp_nav_01435,pp_nav_01447,improvable,False
pp_nav_01435,leibo,improvable,True
pp_nav_01435,yongshan,improvable,True
pp_nav_01435,mahu,improvable,True
pp_nav_01436,pp_nav_01452,navigable,False
pp_nav_01436,omerkot,navigable,True
pp_nav_01436,kashmore,navigable,True
pp_nav_01436,ghotki,navigable,True
pp_nav_01436,aror,navigable,True
pp_nav_01437,pp_nav_01461,improvable,False
pp_nav_01437,dibang,improvable,True
pp_nav_01437,sadiya,improvable,True
pp_nav_01438,pp_nav_01449,barrier,False
pp_nav_01438,baurang,improvable,True
pp_nav_01438,suzhou,improvable,True
pp_nav_01439,pp_nav_01459,navigable,False
pp_nav_01439,mengung,navigable,True
pp_nav_01439,gongshan,navigable,True
pp_nav_01440,pp_nav_01446,improvable,False
pp_nav_01440,anhua_anhua,navigable,True
pp_nav_01440,yiyang_changsha,navigable,True
pp_nav_01441,pp_nav_01457,improvable,False
pp_nav_01441,gunnaur,improvable,True
pp_nav_01441,kol,improvable,True
pp_nav_01441,baran,improvable,True
pp_nav_01441,sambhal,improvable,True
pp_nav_01442,pp_nav_01463,improvable,False
pp_nav_01442,yuanling,improvable,True
pp_nav_01442,luxi,improvable,True
pp_nav_01442,chenxi,improvable,True
pp_nav_01443,pp_nav_01460,navigable,False
pp_nav_01443,qingjiang,navigable,True
pp_nav_01443,nanchang,navigable,True
pp_nav_01443,fengcheng_fengcheng,navigable,True
pp_nav_01443,xinjian,navigable,True
pp_nav_01444,pp_nav_01464,barrier,False
pp_nav_01444,shuitejiang,navigable,True
pp_nav_01444,yanhe,navigable,True
pp_nav_01444,dejiang,navigable,True
pp_nav_01445,pp_nav_01467,improvable,False
pp_nav_01445,sangme,navigable,True
pp_nav_01445,xiaodandang,navigable,True
pp_nav_01445,nixi,navigable,True
pp_nav_01445,zhuluo,navigable,True
pp_nav_01446,dongping,improvable,True
pp_nav_01446,anhua_anhua,improvable,True
pp_nav_01447,leibo,navigable,True
pp_nav_01447,yongshan,navigable,True
pp_nav_01448,pp_nav_01456,navigable,False
pp_nav_01448,gomsi,navigable,True
pp_nav_01448,siyom,navigable,True
pp_nav_01448,siang,navigable,True
pp_nav_01449,pp_nav_01469,barrier,False
pp_nav_01449,jianchang_sichuan,barrier,True
pp_nav_01449,suzhou,barrier,True
pp_nav_01449,pingchuan,barrier,True
pp_nav_01450,pp_nav_01471,navigable,False
pp_nav_01450,minya,navigable,True
pp_nav_01450,ashmunayn,navigable,True
pp_nav_01450,tahna,navigable,True
pp_nav_01451,pp_nav_01465,navigable,False
pp_nav_01451,xiangtan,navigable,True
pp_nav_01451,lukou,navigable,True
pp_nav_01451,qiaokou,navigable,True
pp_nav_01451,changsha,navigable,True
pp_nav_01452,kashmore,navigable,True
pp_nav_01452,ghotki,navigable,True
pp_nav_01452,sukkur,navigable,True
pp_nav_01452,rohri,navigable,True
pp_nav_01453,bahraich,navigable,True
pp_nav_01453,firuzabad_bahraich,navigable,True
pp_nav_01454,walong,navigable,True
pp_nav_01455,pp_nav_01473,navigable,False
pp_nav_01455,kamla,navigable,True
pp_nav_01455,kurung,navigable,True
pp_nav_01455,konwargaon,navigable,True
pp_nav_01455,lakhimpur,navigable,True
pp_nav_01455,subansiri,navigable,True
pp_nav_01456,pp_nav_01461,navigable,False
pp_nav_01456,pp_nav_01474,navigable,False
pp_nav_01456,gomsi,navigable,True
pp_nav_01456,bengmara,navigable,True
pp_nav_01456,sadiya,navigable,True
pp_nav_01457,budaun,navigable,True
pp_nav_01457,pp_nav_01470,navigable,False
pp_nav_01457,gunnaur,navigable,True
pp_nav_01457,sargadwari,navigable,True
pp_nav_01457,kol,navigable,True
pp_nav_01458,pp_nav_01478,barrier,False
pp_nav_01458,puge,barrier,True
pp_nav_01458,leibo,barrier,True
pp_nav_01458,yongshan,barrier,True
pp_nav_01458,wumeng,barrier,True
pp_nav_01459,pp_nav_01485,improvable,False
pp_nav_01459,zhiziluo,navigable,True
pp_nav_01459,gongshan,navigable,True
pp_nav_01460,pp_nav_01481,navigable,False
pp_nav_01460,jishui,navigable,True
pp_nav_01460,qingjiang,navigable,True
pp_nav_01460,xingan_linjiang,navigable,True
pp_nav_01461,bengmara,navigable,True
pp_nav_01461,sadiya,navigable,True
pp_nav_01461,tengapani,navigable,True
pp_nav_01462,sadiya,improvable,True
pp_nav_01462,tengapani,improvable,True
pp_nav_01463,pp_nav_01483,improvable,False
pp_nav_01463,huaihua,improvable,True
pp_nav_01463,chenxi,improvable,True
pp_nav_01463,xupu,improvable,True
pp_nav_01464,pp_nav_01480,barrier,False
pp_nav_01464,shuitejiang,barrier,True
pp_nav_01464,shiqian,barrier,True
pp_nav_01464,longquanping,barrier,True
pp_nav_01464,baini,barrier,True
pp_nav_01465,pp_nav_01484,navigable,False
pp_nav_01465,liling,navigable,True
pp_nav_01465,hengshan,navigable,True
pp_nav_01465,xiangtan,navigable,True
pp_nav_01465,lukou,navigable,True
pp_nav_01466,tanahun,improvable,True
pp_nav_01466,dhading,improvable,True
pp_nav_01466,upardang,improvable,True
pp_nav_01466,tansen,improvable,True
pp_nav_01467,pp_nav_01490,improvable,False
pp_nav_01467,jujin,improvable,True
pp_nav_01467,linxi,improvable,True
pp_nav_01467,xiaodandang,improvable,True
pp_nav_01467,zhuluo,improvable,True
pp_nav_01468,pp_nav_01479,barrier,False
pp_nav_01468,pp_nav_01482,navigable,False
pp_nav_01468,dadandang,navigable,True
pp_nav_01468,yongning_baisheng,navigable,True
pp_nav_01468,muli,navigable,True
pp_nav_01468,tongan_lijiang,navigable,True
pp_nav_01469,mingyi,improvable,True
pp_nav_01469,pp_nav_01494,improvable,False
pp_nav_01469,jianchang_sichuan,improvable,True
pp_nav_01469,pingchuan,improvable,True
pp_nav_01469,dechang,improvable,True
pp_nav_01470,budaun,navigable,True
pp_nav_01470,sargadwari,navigable,True
pp_nav_01470,pali_uttar_pradesh,navigable,True
pp_nav_01470,kanauj,navigable,True
pp_nav_01471,pp_nav_01489,navigable,False
pp_nav_01471,manfalut,navigable,True
pp_nav_01471,ashmunayn,navigable,True
pp_nav_01471,el_buwit,navigable,True
pp_nav_01471,asyut,navigable,True
pp_nav_01471,tahna,navigable,True
pp_nav_01472,pp_nav_01498,navigable,False
pp_nav_01472,biswan,navigable,True
pp_nav_01472,bahraich,navigable,True
pp_nav_01472,firuzabad_bahraich,navigable,True
pp_nav_01472,ibrahimabad,navigable,True
pp_nav_01472,gonda,navigable,True
pp_nav_01473,konwargaon,navigable,True
pp_nav_01473,lakhimpur,navigable,True
pp_nav_01474,pp_nav_01486,navigable,False
pp_nav_01474,gomsi,navigable,True
pp_nav_01474,malinithan,navigable,True
pp_nav_01474,bengmara,navigable,True
