location_tag,development
nushki,17.560
nutanke,4.000
nutari,40.860
nutel_gyrgym,0.000
nutepylmyn,0.000
nuuriileng,0.000
nuurvik,0.000
nuvuqaq,0.000
nuwakot,24.740
nuweiba,16.050
nuxalc,0.000
nuzket,26.600
nuzvid,27.820
nwalungu,3.820
nwamethin,28.830
nyachukha,14.660
nyaki_nyaki,0.000
nyakyusa,3.800
nyala,9.330
nyalam,4.330
nyamal,0.000
nyamina,12.960
nyamwezi,2.470
nyanga,0.000
nyangu,5.540
nyangumarda,0.000
nyangwe,0.000
nyani,10.810
nyanja,5.630
nyarinde,0.170
nyarong,14.810
nyasvizh,23.550
nyaungyan,26.670
nyawaygi,0.000
nyazepetrovsk,1.550
nyelayu,0.000
nyemo,25.500
nyena_kapemba,1.160
nyerpicha,0.000
nyikina,0.000
nykoping,30.500
nyon,38.840
nyong,1.630
nyonoksa,0.000
nyrob,1.650
nysa,28.020
nyssa,0.000
nystad,10.440
nytva,2.640
nyuele,0.000
nyuksenitsa,11.800
nyurum_yegan,0.000
nyuu,26.090
nyuya,0.000
nyzhnia_duvanka,13.560
nyzvar,20.090
nzwani,6.150
o_ahu,0.000
oacco,7.390
oahaha,8.090
oancea,32.550
oando,0.000
oapan,8.330
ob,0.000
oban,39.790
obaska,2.000
obdorsk,0.000
oberdorf,53.960
oberkirch,26.120
oberndorf,50.530
obi,15.080
obidos,0.000
obion,4.410
obishikokaang,0.000
oblivskaya,5.530
obock,5.320
obolensk,17.330
oborniki,33.030
oboyan,12.290
obruk,29.230
obyachevo,1.040
ocana,30.920
ocanga,0.640
occaneechi,8.340
oceko_sipiy,2.000
ochechiton,4.040
ocheyedan,10.470
ochi,29.290
ochyor,1.480
ockelbo,10.790
ocmulgee,4.260
ocol,0.030
oconee,4.510
oconto,0.060
ocosingo,11.030
ocotelolco,38.030
ocotepec,16.320
ocro,3.630
ocuogun,0.000
ocute,3.490
oda_boru_ruva,11.490
odaawaa,2.070
odam,6.460
oddernes,22.200
odemira,25.390
odense,48.820
odienne,3.420
odintsovo,22.480
odoli,9.890
odonga,0.000
odorhei,20.830
odoyev,17.320
oettingen,71.870
oevemanaho,2.000
ofaie,1.030
offa,3.770
offenbach,77.400
offenburg,69.070
offerdal,12.540
ofoti,5.000
ogain,0.000
ogbomosho,12.880
ogeechee,4.250
ogiciza_wakpa,4.000
ogoja,3.110
ogoki,0.000
ogomoor,0.000
ogonok,0.000
ogoowe_kongo,0.000
ogowe,0.000
ohatchee,3.350
oheyandewa,3.550
ohktouna,2.000
ohkweeo_owingeh,4.140
ohoi_ewur,16.200
ohoopee,4.020
ohrdruf,37.000
ohrid,22.870
ohringen,49.540
oiampi,0.000
oimiakon,0.000
oitylo,22.360
oiyin_korken,0.000
okaisipi,0.000
okak,0.000
okam,3.000
okanagan,0.000
okanja,0.000
okarito,0.000
okavango,7.090
okaw,5.640
oke_ila,3.250
okeechobee,0.000
okehampton,37.460
okeloussa,3.070
okhaldhunga,28.230
okhannoye,8.370
okhona,11.890
okhtyrka,7.940
oki,23.310
okladnikova_sloboda,0.000
oklan,0.000
okobojo,8.010
okoneshnikovo,4.040
okotoks,1.000
oksu,9.000
oktahutchee,9.000
oktyabr_skii,0.000
okwanuchu,0.000
ol_de_trail,0.000
oladjau,0.000
olan,9.120
olanchito,2.550
oland,27.890
olavsvik,2.560
olawa,50.470
oldenburg,76.040
oldenzaal,29.070
olekma,0.000
oleksandrivka,10.510
olenda,0.000
olenegorsk,0.000
olenitsa,0.000
olentangy,3.650
olenyok,0.000
oleron,45.360
oleshia,7.330
olesnica,29.140
olesno,24.550
olevsk,10.300
olgov,17.120
olguydakh,0.000
oli_baraza,16.610
olimisk,0.000
olite,39.760
oliveira,0.000
ollalko,7.470
ollelewa,17.340
ollo,11.510
olo,0.000
olofsborg,1.630
olohose,0.640
olomouc,58.230
olonets,0.000
olongki,9.690
olooko_kuol,0.000
oloron,53.480
olovo,18.660
olsnica,31.970
olsztyn,24.240
oltu,11.300
olvera,25.760
oma,0.000
oma_sacopo,6.020
omaguacas,9.010
omaha,10.180
omalo,12.230
omatako,0.000
ombabika,0.000
ombongo,1.030
ombu,7.010
omchak,0.000
omchikan,0.000
omchug,0.000
omdurman,16.410
omerkot,55.930
ometepec,20.230
omkoi,17.520
omo,8.850
omoloon,0.000
omoloy,0.000
omotik,0.000
ompompanusooc,0.000
omsk,4.730
omusee,3.550
omuskira,1.080
omuthiya,0.000
omutninsk,2.310
onabeesh,7.000
onandagoa,1.850
onaping,0.000
onasatis,0.000
onatchiway,0.000
onate,18.910
ondaimas,43.810
ondaonnentakwi,0.000
ondjiva,1.230
ondo,6.440
ondonga,5.010
one,10.470
onekama,5.010
oneniote,2.000
onenioteke,2.000
oneonta,1.000
oneyotdehaga,0.000
onga,33.190
ongamira,4.150
ongiin_khiid,2.280
ongjin,35.370
ongkakaringa,0.000
ongoulastoga,3.120
onguday,0.000
onguren,0.000
onimgohow,2.950
onistagane,0.000
onitsha,16.900
onkobagag,0.000
onnekotan,0.000
onnikisisaahtaayi,0.000
onnyos,0.000
onogost,13.210
onojutta,0.000
onon,4.560
ononio_he,0.040
onontchataronon,2.000
onoto,3.480
onotoa_atoll,0.000
onseong,17.810
ontajarvi,0.000
ontaretse,0.000
ontonagon,0.000
onushkis,18.770
onyuu,22.540
oochi,24.010
oodweyne,6.010
oohkoi_yohe,4.200
oohl,1.500
ooita,26.810
oolenoy,1.460
oono_bungo,21.590
oonuma,16.510
ooshiyn_gobi,0.000
oosumi,20.390
ootsu,25.240
oozato,15.620
opalkova,11.260
oparino,1.260
opaskwayak,2.000
opatow,36.810
opava,58.540
opawica,0.000
opaye,1.020
opelousa,3.960
opemisca,0.000
opequon,5.080
opimika,0.000
opinicon,0.000
opishnya,18.530
opiticiwan,0.000
opoa,12.620
opochka,22.060
opocopa,0.000
opoczno,20.190
opole,39.100
oposura,1.250
oppdal,1.000
oppenheim,72.650
oppunda,17.770
opuskowin,0.000
oqumkikiak,0.000
or_aktobe,8.610
or_keo,24.660
or_qapi,1.000
oradea,25.990
oral,6.760
orambul,0.000
oran,30.080
orange,77.000
orasul_de_floci,26.140
oravsky_podzamok,26.360
orayvi,0.060
orchha,52.930
orchimont,34.610
orcoquisac,6.020
orda,5.490
orda_bazar,9.350
ordos,29.750
ordu_bazar,6.470
orebro,20.530
orekhovna,19.080
oreos,21.710
oreshek,19.390
orgelet,44.000
orgiva,16.860
orgyot,0.000
orhei,24.870
oriel,42.330
orihuela,80.620
oril,12.800
orinucu,0.000
oristan,0.000
oristano,70.730
orivesi,1.790
orkdal,14.470
orkhon,10.420
orkney,40.910
orland,7.060
orleans,84.020
orlov,3.680
orlovka,0.000
orlow,21.650
ormara,54.810
ormenio,43.380
ormogang,4.500
ornans,42.670
ornofay,0.000
oro_win,0.000
orocue,8.270
orog,0.210
orokaiva,0.000
oromocto,3.000
oronckota,7.180
oronia,0.000
oropesa,27.160
orosei,40.580
orosi,8.300
orosu,0.000
orotko,0.000
orotuk,0.000
orotukan,0.000
orsa,7.800
orsha,26.530
orta_kuyu,7.410
orte,78.450
orthez,59.710
ortrask,4.510
oruro,43.780
orvietano,69.500
oryahovo,43.170
os_kino,0.000
osa,8.010
osaakiiwaki,1.030
osaka,85.280
osanamon,5.290
osatayogliglas,0.000
osby,19.540
osenny,0.000
osh,20.710
oshawa,1.000
oshika,29.210
oshogbo,7.650
osian,21.170
osijek,35.110
osinsky,1.500
osisko,0.000
oskelaneo,2.000
oskemen,5.150
oskennonton,0.000
oskoba,0.000
oskol,11.570
oslo,25.300
osnabruck,49.040
osnavieh,17.830
osovets,23.630
osoyoos,0.000
ossabaw,0.000
ossipee,0.000
ossossane,0.000
ostashkov,17.660
ostend,69.680
oster,23.970
osterburg,68.670
osterholz,70.050
ostiglia,88.200
ostrechiny,1.700
ostroda,24.320
ostrogozhsk,17.050
ostroh,19.030
ostroleka,17.740
ostrov,21.800
ostrov_beringa,0.000
ostrovo,27.210
ostrovskoye,14.450
ostrow_wielkopolski,30.820
ostrzeszow,31.750
osukyuze,10.000
osuna,39.710
oswegatchie,0.000
oswego,4.000
oswestry,51.710
oswiecim,33.710
ot_esh_otchore,0.000
ot_kyuyel,0.000
otadaonanis,0.000
otaez,8.840
otakou,2.750
otapingshewee,2.000
otas,14.010
otatitlan,35.580
otavalo,12.360
otegu_qulan,0.000
otelnuk,0.000
otennienontant,3.000
otepoti,0.000
otjozondjii,0.000
otlaquiquixtla,16.730
otnabog,3.000
otocac,16.290
otog,29.750
otomi,12.110
otonabee,3.000
otrar,30.020
otredal,6.860
otrozhny,0.000
otse,6.020
otsiningo,2.000
otta,5.550
ottauquechee,0.000
otuke,0.000
otun,29.770
otuques,0.000
otzoya,38.810
ou,28.050
ouachita,8.170
ouagadougou,23.810
ouagama,0.000
ouaka,0.000
ouallam,9.170
ouara,0.000
ouargla,9.510
ouarzazate,18.790
ouasimesca,0.000
ouasioto,2.580
oudenaarde,71.380
ouentarionk,3.000
ouezzane,33.670
ougen,28.320
ouham,0.000
ouiatchouaniche,0.000
ouiauirabugu,0.000
oujda,18.650
oukwanyama,0.000
ouled_djellal,11.390
oum_hadjer,0.000
ounianga,7.000
ouning,29.920
ouray,0.000
ourense,43.000
ouricuri,0.000
ourique,24.610
outapimiskou,0.000
outaragasipi,0.000
outeniqua,0.000
ouvea_atoll,0.000
ovaherero,0.000
ovech,26.020
oviedo,33.800
oviken,5.310
ovimbundu_kongo,6.090
ovruch,16.790
owambo,0.000
owanburra,0.000
owashtanong,6.090
owatonna,10.020
oweekeno,0.000
owo,7.990
oxford,84.910
oxitlan,36.850
oxtlipan,37.970
oyate_shisha,10.050
oyem,0.000
oyestad,19.490
oymyakon,0.000
oyo_ile,13.100
oyotun,0.000
oyusut,0.000
oyuuhardaax,0.000
ozanna,0.000
ozerevo,9.180
ozieri,36.550
ozinki,2.720
ozita,0.000
ozoro,12.030
oztoman,9.330
ozuluama,15.950
ozumacin,10.540
ozurgeti,35.610
pa_kiut_lema,0.000
pa_lus_sa,0.000
paanajarvi,0.000
paarl,1.000
paat,57.790
pabaska,6.010
pabna,65.840
pacaca,12.750
pacaha,4.290
pacahuara,0.000
pachan,4.710
pachina,8.210
pachora,42.960
pachyohcan,19.810
pacitan,18.890
pacolate,4.200
padaividu,32.870
padang,16.300
padas,16.080
paddar,28.050
paderborn,57.270
padise,20.190
padova,94.630
padum,2.210
pag,17.680
paga,17.580
pagai,22.580
pagan,38.980
pagaruyung,20.320
pagashi,0.000
pagatan,17.380
paguat,16.020
pagwachuan,0.000
pah_rimpi,0.000
pahang,21.090
pahatsi,4.090
pahdteeahnooch,0.000
pahotcha,10.000
pahva_nits,0.000
pai_tavytera,1.030
paiaco,0.000
paici,0.000
paide,15.620
paikend,15.340
paikmal,32.720
paikoneka,0.000
pailon,9.410
paine,0.000
pairindi,6.100
paisley,69.640
paititi,6.010
paiwan,25.200
paiyo_he,0.000
pajala,1.500
pajang,28.240
pak_huei_lang,20.360
paka,16.320
pakaasnovos,0.000
pakala,23.710
pakamik,5.090
pakana,3.250
pakanahuili,6.260
pakatnamu,14.910
pakembangan,28.450
pakhachi,0.000
pakil,10.600
pakokku,33.580
pakpak,20.500
pakpattan,51.290
pakrac,21.490
pakuali,28.260
pakuan,24.550
pal_lahara,37.050
palada,15.780
palamau,30.010
palampet,31.060
palampur,44.090
palana,0.000
palanga,18.960
palani,24.660
palanpur,26.940
palaquechare,11.600
palas_pasemah,24.030
palasamudram,39.260
palatka,0.000
palazzolo,71.000
palekh,18.610
palembang,33.360
palencia,39.940
palenzuela,34.580
palermo,88.400
palestrina,43.320
palghat,21.100
pali,27.160
pali_uttar_pradesh,56.040
paliac,3.180
palikur,0.000
palisema,8.390
palitana,34.030
pallachacola,3.570
pallakolu,53.950
palma,32.630
palma_del_rio,57.150
palmas,0.000
palmeira,1.470
palmeira_brasil,0.000
palmi,55.500
palopo,15.560
paltamo,1.690
palu,31.670
palyavaam,0.000
palyku,0.000
pama,19.030
pambala,0.000
pame,11.760
pamiers,69.660
pamkala,0.000
pamlico,0.550
pampa,4.660
pampahuaylla,6.420
pamplona,25.150
pamticough,5.400
pamunkey,1.730
pamuuyu,3.810
panama,12.930
panamahkas,5.080
panaon,11.240
panar,27.790
panara,0.000
panaskerti,20.000
panatahuas,4.660
panati,0.000
pancevo,48.310
panchagarh,51.820
pandalam,18.010
pandansalas,25.180
pandjih,14.740
pandua,67.790
pandua_adina,57.550
panduranga,19.320
panemune,21.180
panenetah,6.240
panevezys,18.910
pangalia,23.110
pangandaran,20.250
pangani,14.940
pangasugan,11.200
pangguyangan,24.400
pangi,27.730
pangkalan_kerinci,23.330
pangkalpinang,21.750
pangnirtung,0.000
pangu,12.510
pangvay,19.040
pangwa,6.180
pangyang,21.510
panina_ticutta,0.000
panipat,60.350
panjakent,11.480
panjshir,22.440
pankara,0.240
pankararu,0.490
pankshin,7.230
panna,33.010
pannai,19.680
panqiao,44.380
pantabangan,13.380
pantagoras,10.120
pantepec,14.620
pantian,28.970
pantlan,7.330
panuco,21.370
panugallu,38.710
panyabungan,15.440
panyu,73.050
panzaleo,5.050
paola,44.620
papa,32.350
papamane,0.000
papantla,15.650
papanton,14.250
papasquiaro,2.390
papayeca,11.030
paphos,21.390
papigochic,3.070
papile,20.460
papora,38.360
paposo,2.030
papun,19.010
papyeong,42.000
paqwayranra,9.450
para,0.000
para_gaviao,0.000
paracatu,0.000
paraguachoa,6.390
paraguana,5.920
paraiba,0.000
paraibuna,0.000
parakana,0.000
paralkot,20.510
paramaribo,0.000
paramonga,4.440
paramushiru,0.000
paranabuku,0.160
paranaiba,0.000
paranaidji,0.000
parangipettai,52.420
paranoa,0.000
parapolsky,0.000
parapopeba,0.110
parchim,63.770
parecis,0.000
paredarerme,0.000
pareja,27.750
paren,0.000
parenda,31.760
parepona,6.060
parfenyevo,9.380
parga,15.640
pari_aike,0.000
pariahuanca,14.340
pariaman,24.190
paribari,16.110
parigi,20.180
paris,90.670
parita,3.210
parkal,32.730
parkateje,0.000
parkhali,30.510
parlakimidi,21.640
parma,98.990
parnagua,0.000
parnaiba,0.000
parnanguara,0.000
parnu,18.020
paro,18.220
paroom,34.800
parpagoha,9.230
parrusit,0.000
parsberg,54.840
parscov,14.190
parthenay,56.710
paru,0.000
paruhuya,6.030
parun,47.640
pasai,23.650
pasaman,19.320
pasapkedjinawong,1.000
pasca,3.090
pascagoula,0.000
paser,11.210
pashas,6.750
pashino,0.000
pasho,14.500
pashozero,9.120
pasni,51.300
paspebiac,0.000
pasrur,75.350
passagassawkeag,4.500
passamaquoddy,0.000
passau,52.420
passavant,67.250
passo_fundo,0.840
passos,0.100
passu,16.180
passumpsic,0.000
pasukhdin,11.010
pasvalys,13.410
patagonia,0.000
patan,34.660
patapsco,8.620
patarabueye,3.510
patawomeck,6.440
pataxo,0.000
patay,0.080
patchepawapoka,0.000
pate,0.000
patea,0.000
patgasa_wakpa,2.000
pathankot,69.080
patharkandi,23.850
pathein,32.400
pathri,41.580
pati,30.090
patia,0.140
patiri,10.240
patna,67.770
patna_garjat,40.100
patna_us,0.000
patoka,4.130
patom,0.000
patos,3.340
patpatar,0.000
patras,24.020
patsaliga,3.070
pattani,21.850
patti,39.650
pattukkottai,50.850
patuxent,5.410
patuxet,0.000
patzcuaro,17.410
pau,62.520
paucartambo,3.010
paunacussing,0.000
paungde,27.650
pauzhetka,0.000
pavagada,37.980
pavia,88.650
pavlohrad,10.270
pavlovo,14.410
pavlovskaya,8.800
pawcatuck,0.130
pawir,7.020
pawwikamsipi,4.030
paxson,0.000
paxtang,3.000
paya,7.000
payacullo,7.110
payaku,0.000
payette,0.000
paykend,12.190
payomkawichum,0.000
payubre,6.020
payzawat,12.780
pazhaverkadu,37.190
pazin,18.120
peam,21.470
pebuenmapu,5.020
pecanha,0.000
pecatonica,3.270
pecatonica_wi,3.400
pech,7.780
pechenga,0.000
pechichitane,31.880
pechora,1.500
pecs,34.400
pecunktuk,0.000
peddapalli,44.080
pedersore,5.730
pedraza,33.040
pedroche,33.330
peedee,3.210
peekin,0.000
peerapper,0.000
peewareewa,3.230
pegalan,12.080
pegas,0.000
pegnitz,61.050
pegu,34.900
peixian,82.570
peja,24.510
pekalongan,30.130
pekatek,0.000
pelaihari,16.900
pelalawan,16.800
peledui,0.000
pelisipi,0.110
pelly_faro,0.000
pelly_river,0.000
pelme,3.000
pelmo,5.500
pelym,0.000
pema,41.750
pemba,2.050
pembar,15.730
pembina,10.020
pembina_ab,0.000
pembroke,69.800
pemetic,0.000
pemigewasset,0.000
penaca,10.060
penafiel,41.950
penatuka,6.150
pendau,16.950
pende,0.000
pende_kongo,0.000
pende_kwila,0.000
pendra,36.860
penglai,74.160
pengshan,39.580
pengshui,30.890
pengxi,53.560
pengze,58.230
pengzhou,46.030
peniscola,43.590
penlamu,46.560
penllyn,56.190
pennacook,2.050
pennadam,29.000
pennagaram,32.140
pennyrile,4.450
penobscot,2.000
penointikara,0.000
penrith,28.340
pensacola,3.780
pentlatch,0.000
penukonda,36.120
penza,16.810
peoria,3.330
pequawket,0.000
perambalur,21.800
peranap,26.340
perbatasan,21.680
perbaungan,20.150
pere,8.190
pereiaslav,24.740
perelyub,6.350
perembba,0.000
peremyl,20.350
pereru_tepu,3.030
peresopnytsya,24.080
perevitska,19.430
perevoz,8.320
pereyaslavl,18.430
perg,47.610
peribonka,0.000
perigueux,53.530
perija,6.490
perlis,19.430
perm,2.220
pernstejn,40.070
peronne,69.290
perperek,27.310
perpignan,72.540
perquilauquen,20.040
perreux,45.900
pertek,27.860
perth,71.850
perugia,75.410
pervomayskoye,0.000
pervouralsk,1.570
pesagi,18.980
pesaguan,16.530
pesaro,91.250
peschanokopskoye,11.820
peschiera,67.470
pescia,68.580
peshawar,49.560
peshtigo,0.020
pessamit,0.000
pest,50.330
pestravka,9.800
pestyaki,16.070
petaigan,7.000
petawanga,0.000
petawawa,0.000
petitcodiac,0.000
petitsikapau,0.000
petrinja,23.040
petrovaradin,57.230
petrove,10.650
petrovsk,12.990
petrovsk_rostov,16.580
petrovskoye_pontic,9.710
petursvik,0.000
peureulak,16.760
pewjeg,0.000
peyre,61.050
peyrusse,58.860
pfaffenhofen,70.750
pgotapesg,2.000
phakant,27.000
phakphok,40.930
phalaborwa,0.000
phalvardhika,17.150
phanat,22.430
phander,22.930
phankeska_wakpa,0.060
phanom_rung,21.780
phari,25.260
phayao,21.330
phayuhakhiri,25.400
phetchaburi,19.520
phimai,24.870
phnom_penh,32.730
phnom_santuk,24.370
phnom_srok,25.460
phon_hong,20.270
phon_nha,16.250
phong_tho,21.510
phongsali,24.530
phonsavan,25.000
phrae,21.390
phraek,29.040
phsar_dek,24.470
phu_wiang,22.450
phuenchapura,23.830
phuktal,1.250
phulbani,27.870
phulia,47.660
phutthaisong,24.430
phyu,28.820
piacenza,87.110
piachi,3.370
piantouguan,45.380
piatra_lui_craciun,13.670
piaui,0.000
piaxtla,5.920
piazza,64.220
pibor,10.910
picanoc,0.000
picchu,9.030
pichan,6.670
pichinamei,0.000
pickawillany,1.250
pictou,2.250
piedimonte,45.500
piedrahita,25.060
pieninka,0.000
pierruiat,0.000
pietalava,15.940
pietrykaw,22.230
pieve,35.730
pigou,0.000
piguique,5.140
piipaash,3.010
pikalyovo,9.120
pikillaqta,4.270
pikumche,24.210
pikunwijimapu,7.790
pikwakanagan,0.000
pikwedina,6.000
pikwedina_sagaomam,1.000
pikwitonei,0.000
pilak,24.930
pilda,8.500
piletisipuk,0.000
pilibhit,41.950
pillahuinco,3.250
pilon,6.290
piltene,17.790
pilzno,19.090
pimicaskewyashik,2.000
pimpu,0.000
pimuu_nga,0.000
pina_de_ebro,56.270
pinanaca,2.060
pinar,25.850
pindale,29.030
pindi_bhattian,52.070
pindi_gheb,29.700
pindiga,10.420
pinega,1.500
pinerolo,50.890
pingba,60.770
pingchuan,27.880
pingdi,26.000
pingdian,25.860
pingding,35.010
pingdisonglin,25.980
pinggu,34.120
pinghe,29.890
pingji,45.680
pingjiang,36.260
pingjin,56.360
pingle,28.110
pingli,22.540
pingliang,43.790
pinglu,34.700
pingnan,46.910
pingquan,23.270
pingshan_huiyang,34.950
pingshan_zhending,36.490
pingwu,27.160
pingxiang,30.830
pingxiang_pingxiang,30.120
pingyang,35.040
pingyang_guiyang,34.310
pingyao,56.340
pingyin,96.320
pingyu,58.200
pingyuan_jinan,70.140
pingyuan_mei,28.310
pingyue,39.400
pingzhu,33.910
pinheiro,0.000
pinhel,32.110
pinjarup,2.000
pinle,27.060
pinneberg,57.810
pinoh,15.650
pinsk,18.590
pintahae,2.880
pinya,40.280
pio_gwut,0.000
piombino,61.220
piotrkow_trybunalski,23.490
pipanaco,8.040
pipipa,0.000
pipli,60.360
pipmuacan,0.000
piquiri,0.000
piracicaba,0.060
piran_i_kaliyar,63.160
piranga,0.310
piranshahr,15.630
pirapora,0.000
piratini,5.140
piratinin,6.340
piratininga,0.000
piray,0.450
pirca_pirca,7.890
piren,7.260
piri,0.000
piripucu,0.000
pirloganda,19.210
pirmasens,34.910
pirna,67.300
pirot,18.140
pisa,82.230
pisaq,3.580
piscataquis,2.000
piscopeek,1.050
piscoutagami,0.000
pisek,53.320
pishagar,17.860
piskorowice,24.090
pismachi,19.280
pissis,3.020
pisticoui,3.410
pistoia,43.520
pitaguari,0.000
pitahauerat,8.140
pitchibourenik,0.000
pitea,8.510
piterka,2.730
pitesti,18.870
pithapuram,47.520
pitic,5.080
pitigliano,57.800
pitkachi,1.330
pitlaxa,0.000
pitlyar,0.000
pitsunda,14.180
pitta_pitta,0.000
pitten,27.510
pium_i,0.030
piumhi,0.090
pivehzhan,8.860
pivn_man_antu,7.000
pixian,46.620
pixipixi,0.000
placentia,0.000
plasencia,33.530
plauen,48.210
plavsk,17.010
plenita,31.560
pleszew,39.980
pleven,32.120
plieran,14.010
pljevlja,16.540
plock,40.870
ploermel,61.720
ploesti,46.490
plon,75.220
plonsk,20.300
plovdiv,54.090
plymouth,55.360
plyussa,16.360
plzen,48.980
po,13.250
pobeda,0.000
pocasse,8.010
pocatalico,0.000
pocheon,23.790
pochep,19.260
pochutla,15.710
pocologan,0.000
pocorosa,1.490
pocosin,0.000
pocotaligo,1.110
poctlan,4.900
pocumtuck,2.070
podberezye,20.400
podebrady,51.530
podgorica,17.200
podkagernoye,0.000
podmuran,18.740
podor,7.770
podosinovets,1.680
poenari,15.310
pogamasing,0.000
poganovka,9.580
poggibonsi,82.220
pogomeg,0.000
pogoreloye,20.000
pogoro,18.850
pogostishche,20.210
pohnpei,0.000
pohogwe,0.000
pohoko_ikkatee,0.000
pohrebyshche,17.860
poigan,0.000
point_of_rocks,0.000
poitiers,75.580
pokegama,0.070
pokhara,25.260
pokhran,18.940
pokiok,2.000
pokot,3.190
pokrovsk,5.280
pokrovskoye,12.180
pokrovskoye_yaroslav,15.290
pokshenga,1.500
pol_dokhtar,22.230
pola,30.950
polatli,28.940
polco,10.010
polevskoy,1.090
poli,0.000
poligny,48.680
poligus,0.000
pollensa,26.070
pologoye_zaymishche,7.450
polonnaruva,23.940
polonne,16.720
polotsk,24.850
polovinnoye,2.140
poltava,20.090
poltsamaa,17.370
poluwat_atoll,0.000
