location_tag,building,starting_levels,cap_at_start,cap_at_reference_development,starting_ledger_people,maximum_ledger_people
koraveka,water_supply,0,1,2,0.0,283.0
korbach,water_supply,0,0,0,0.0,41.7
korela,water_supply,0,1,2,0.0,263.0
korenevo,water_supply,0,1,2,0.0,130.1
korets,water_supply,0,1,2,0.0,2276.2
korgan,water_supply,0,0,0,0.0,82.0
korhogo,water_supply,0,1,2,0.0,382.2
kori_bara_karaa_ancas,water_supply,1,1,2,5591.6,15153.0
korientze,water_supply,0,2,3,17.5,12814.0
korit,water_supply,0,0,0,910.3,4554.0
korkina_sloboda,water_supply,0,1,2,0.0,29.6
kormend,water_supply,0,0,0,0.0,1609.3
korneuburg,water_supply,0,0,0,0.0,12661.8
koro,water_supply,0,1,2,0.0,279.2
koroa,water_supply,0,1,2,0.0,2805.4
koroc,water_supply,0,1,2,0.0,0.0
korocha,water_supply,0,1,2,0.0,1277.1
korosten,water_supply,0,0,0,0.0,2169.6
korostyshiv,water_supply,0,0,0,0.0,3894.1
korpilombo,water_supply,0,1,2,0.0,21.7
korra,water_supply,0,1,2,0.0,96697.6
korsholm,water_supply,0,1,2,0.0,0.6
korsun,water_supply,0,1,2,0.0,3100.8
korti,water_supply,0,0,0,68.5,221.3
kortkeros,water_supply,0,1,2,0.0,245.0
kortriik,water_supply,0,1,2,0.0,0.6
kortuz,water_supply,0,1,2,0.0,665.3
korusi,water_supply,0,1,2,0.0,205.2
korutla,water_supply,0,1,2,414.2,19208.6
korvala,water_supply,0,1,2,0.0,0.0
koryazhma,water_supply,0,1,2,0.0,156.0
kosa,water_supply,1,2,3,1165.6,4048.8
kosalu,water_supply,0,0,0,0.0,3226.0
koscian,water_supply,0,0,0,0.0,2120.7
koscierzyna,water_supply,0,0,0,0.0,128.4
koshi,water_supply,0,1,2,1.2,2460.2
koshira,water_supply,0,1,2,0.0,1796.2
koshkar_ata,water_supply,0,1,2,0.0,0.0
koshki,water_supply,0,0,0,0.0,1642.6
koshkonong,water_supply,0,1,2,0.0,310.4
koshoy_korgon,water_supply,0,1,2,0.0,89.7
kosi,water_supply,0,1,2,0.0,183971.5
kosice,water_supply,0,0,0,0.0,1027.5
kosichkoj,water_supply,0,1,2,0.0,1.0
kosiv,water_supply,0,0,0,0.0,0.0
koskoak,water_supply,0,1,2,0.0,0.0
koskuduk,water_supply,0,1,2,0.0,0.0
kosoge,water_supply,0,0,0,0.0,661.7
koson,water_supply,0,0,0,0.0,18.0
kosozhichi,water_supply,0,1,2,0.0,2805.0
kostenets,water_supply,0,0,0,0.0,566.0
kostopil,water_supply,0,1,2,0.0,1237.6
kostroma,water_supply,0,1,2,0.0,51.1
koszalin,water_supply,0,1,2,0.0,61.5
kot_addu,water_supply,1,2,3,2106.8,11702.1
kot_lalu,water_supply,0,2,3,0.0,0.0
kot_marot,water_supply,0,0,0,8441.5,11051.0
kota,water_supply,0,1,2,0.0,358.7
kota_kapur,water_supply,0,1,2,0.0,297.9
kota_marudu,water_supply,0,0,0,0.0,1170.1
kota_pinang,water_supply,0,1,2,0.0,630.3
kota_rentang,water_supply,0,1,2,0.0,1959.4
kotabumi,water_supply,0,1,2,0.0,18714.2
kotagad,water_supply,0,0,0,0.0,17224.7
kotalipara,water_supply,0,2,3,0.0,14398.3
kotano_muna,water_supply,0,1,2,0.0,110.4
kotawaringin_lama,water_supply,0,1,2,0.0,498.9
kotelva,water_supply,0,0,0,0.0,1514.7
kothagudem,water_supply,0,1,2,0.0,19220.6
kotonkoro,water_supply,0,1,2,0.0,330.7
kotor,water_supply,0,0,0,0.0,86.3
kotosh,water_supply,0,1,2,0.0,279.8
kotovo,water_supply,0,0,0,0.0,394.4
kotpad,water_supply,0,1,2,0.0,32127.2
kotri,water_supply,2,2,3,15597.5,25958.6
kottarakkara,water_supply,0,0,0,0.0,7502.5
kotte,water_supply,0,1,2,0.0,2937.3
kotto,water_supply,0,1,2,0.0,1157.1
kouande,water_supply,0,0,0,0.0,263.4
kouate,water_supply,0,1,2,0.0,4.3
kouchibouguac,water_supply,0,1,2,0.0,0.0
koudougou,water_supply,0,1,2,0.0,214.6
kougouri,water_supply,0,0,0,0.0,72.8
kouka,water_supply,0,0,0,62.0,367.5
koulikoro,water_supply,0,1,2,0.0,346.1
koumbi_saleh,water_supply,0,0,0,0.1,16.2
koure,water_supply,0,1,2,0.0,898.9
kourim,water_supply,0,1,2,0.0,2609.3
kourou,water_supply,0,1,2,0.0,31.1
kourouninkoto,water_supply,0,1,2,0.0,187.6
kouroussa,water_supply,0,1,2,0.0,728.4
koushi,water_supply,0,0,0,2.9,1289.1
koutiala,water_supply,0,0,0,0.0,192.8
kovda,water_supply,0,1,2,0.0,95.9
kovel,water_supply,0,0,0,0.0,170.9
kovernino,water_supply,0,0,0,0.0,18.8
kovin,water_supply,0,1,2,0.0,8729.4
kovran,water_supply,0,1,2,0.0,95.0
kowal,water_supply,0,1,2,0.0,1379.9
koy_aike,water_supply,0,1,2,0.0,243.5
koyda,water_supply,0,1,2,0.0,18.7
koyeti,water_supply,0,1,2,0.0,652.1
koygorodok,water_supply,0,1,2,0.0,189.0
koyoongkawi,water_supply,0,1,2,0.0,8583.3
koyu,water_supply,0,0,0,0.0,39.7
koyukuk,water_supply,0,1,2,0.0,0.1
koyulhisar,water_supply,0,1,2,0.0,506.9
kozelets,water_supply,0,1,2,0.0,2012.4
kozelj,water_supply,0,0,0,0.0,772.6
kozelsk,water_supply,0,1,2,0.0,1242.8
kozhevnikovo,water_supply,0,1,2,0.0,172.8
kozhikode,water_supply,0,1,2,0.0,20240.2
kozle,water_supply,0,1,2,0.0,3468.3
kozlov,water_supply,0,0,0,0.0,2047.9
kozlov_vyazma,water_supply,0,0,0,0.0,68.2
kozluk,water_supply,0,0,0,0.0,523.7
kozmin,water_supply,0,0,0,0.0,791.3
kozmodemyansk,water_supply,0,1,2,0.0,1943.3
kozuchow,water_supply,0,1,2,0.0,2520.1
kozyrevsk,water_supply,0,0,0,0.0,14.1
kpalime,water_supply,0,1,2,0.0,778.7
krabi,water_supply,0,1,2,0.0,3636.6
kraburi,water_supply,0,1,2,0.0,2043.4
kracheh,water_supply,0,1,2,0.0,3285.8
kraho,water_supply,0,1,2,0.0,184.5
krakow,water_supply,0,0,0,0.0,3.3
kramuon_sa,water_supply,0,2,3,82.4,3655.9
kran,water_supply,0,0,0,0.0,155.1
krasavino,water_supply,0,1,2,0.0,0.0
kraslava,water_supply,0,1,2,0.0,31.0
krasnaya_gorka,water_supply,0,1,2,0.0,513.2
krasnoe,water_supply,0,0,0,0.0,0.0
krasnopillia,water_supply,0,0,0,0.0,1626.5
krasnoslobodsk,water_supply,0,1,2,0.0,1579.7
krasnoufimsk,water_supply,0,1,2,0.0,16.3
krasnoyarsk,water_supply,0,1,2,0.0,26.7
krasny,water_supply,0,1,2,0.0,2.2
krasny_bor,water_supply,0,0,0,0.0,18.5
krasny_kut_pontic,water_supply,0,0,0,0.0,431.5
krasny_sulin,water_supply,0,0,0,0.0,686.3
krasny_yar,water_supply,0,1,2,2.4,2.4
krasnyano,water_supply,0,1,2,0.0,0.0
krasnye_baki,water_supply,0,1,2,0.0,728.8
krasnystaw,water_supply,0,0,0,0.0,503.8
kratovo,water_supply,0,0,0,0.0,301.1
krauatungalung,water_supply,0,0,0,0.0,1000.1
kraziai,water_supply,0,0,0,0.0,35.0
krebedje,water_supply,0,1,2,0.0,1025.8
kremenchuk,water_supply,0,1,2,0.0,2279.4
kremenets,water_supply,0,0,0,0.0,848.9
kremenskaya,water_supply,0,1,2,0.0,604.4
kreminna,water_supply,0,1,2,0.0,2018.2
kremnica,water_supply,0,0,0,0.0,297.8
krems,water_supply,0,1,2,0.0,961.0
krenak,water_supply,0,1,2,0.0,455.4
krenye,water_supply,0,1,2,0.0,404.5
kresttsy,water_supply,0,0,0,0.0,3.0
krestyakh,water_supply,0,1,2,0.0,0.0
kreuznach,water_supply,0,1,2,0.0,2234.4
kreva,water_supply,0,1,2,0.0,4.4
kricatije,water_supply,0,1,2,0.0,355.0
kriitina,water_supply,0,1,2,0.0,71.3
krishnagiri,water_supply,0,0,0,0.0,3166.2
krivoshchekovo,water_supply,0,1,2,0.0,81.1
krk,water_supply,0,1,2,0.0,0.0
kromelak,water_supply,0,0,0,0.0,89.2
kromy,water_supply,0,0,0,0.0,2357.0
kronach,water_supply,0,0,0,0.0,5.4
krosno_odrzanskie,water_supply,0,1,2,0.0,2916.2
krowathunkkooloong,water_supply,0,1,2,0.0,1012.7
krui,water_supply,0,0,0,0.0,0.0
kruje,water_supply,0,1,2,0.0,1.8
krumbach,water_supply,0,1,2,0.0,0.9
krumlov,water_supply,0,0,0,0.0,74.1
krupanj,water_supply,0,1,2,0.0,1076.4
krupina,water_supply,0,0,0,0.0,445.4
krupki,water_supply,0,1,2,0.0,583.8
krupnik,water_supply,0,1,2,0.0,408.1
krusevac,water_supply,0,1,2,0.0,857.7
krutogorovskiy,water_supply,0,1,2,0.0,36.8
krychaw,water_supply,0,1,2,0.0,612.8
kryvyi_rih,water_supply,0,0,0,0.0,1255.9
ksai_yohe,water_supply,0,1,2,0.0,225.1
ksar_el_boukhari,water_supply,0,0,0,0.0,2731.7
ksar_el_kaoua,water_supply,0,0,0,651.2,1204.9
ksar_el_kebir,water_supply,0,0,0,0.0,387.3
ksar_es_souk,water_supply,0,0,0,1072.6,1539.5
ksar_ibn_senane,water_supply,0,1,2,0.0,157.2
ksiaz_wielki,water_supply,0,0,0,0.0,1978.6
ksituan,water_supply,0,1,2,0.0,388.1
ktenia,water_supply,0,0,0,0.0,188.7
ktsyn,water_supply,0,0,0,0.0,1809.2
ktunwakanmituk,water_supply,0,1,2,0.0,14.5
ku,water_supply,0,1,2,0.0,1096.7
kua_luziga,water_supply,0,1,2,0.0,2472.1
kuala_kampar,water_supply,0,1,2,0.0,0.0
kuala_lipis,water_supply,0,1,2,0.0,1240.0
kualuh,water_supply,0,1,2,0.0,11.6
kuamut,water_supply,0,1,2,0.0,0.0
kuanda,water_supply,0,1,2,0.0,366.6
kuandian,water_supply,0,1,2,0.0,0.0
kuanhe,water_supply,0,1,2,0.0,10.0
kuanhe_xingzhou,water_supply,0,1,2,0.0,396.9
kuantan,water_supply,0,1,2,0.0,0.0
kuantan_riau,water_supply,0,1,2,0.0,0.0
kuarepoti,water_supply,0,1,2,0.0,0.0
kubachi,water_supply,0,0,0,0.0,61.0
kubar,water_supply,0,0,0,0.0,1898.6
kuben_kran_ken,water_supply,0,1,2,0.0,51.0
kubenskoye,water_supply,0,1,2,0.0,122.7
kubu,water_supply,0,2,3,0.0,5.4
kubu_rokan,water_supply,0,1,2,0.0,0.7
kububu,water_supply,0,1,2,0.0,231.1
kubuna,water_supply,0,1,2,0.0,3.5
kuccuntikka,water_supply,0,1,2,0.0,164.8
kucevo,water_supply,0,1,2,0.0,1023.1
kucha,water_supply,1,1,2,2670.2,2786.1
kuchaky,water_supply,0,1,2,0.0,0.0
kuchinda,water_supply,0,0,0,0.0,26340.3
kuchugunnur,water_supply,0,1,2,0.0,0.0
kuchugur,water_supply,0,1,2,0.0,1662.1
kuchukskoye,water_supply,0,1,2,0.0,86.2
kudat,water_supply,0,1,2,0.0,179.9
kuddan,water_supply,0,0,0,5816.9,5830.3
kudepyapka,water_supply,0,1,2,0.0,0.0
kudu_kyuyol,water_supply,0,1,2,0.0,0.0
kuelap,water_supply,0,0,0,0.0,125.7
kuemgo,water_supply,0,1,2,0.0,3380.8
kuenga,water_supply,0,1,2,0.0,1053.9
kueshi,water_supply,0,0,0,0.0,496.3
kufa,water_supply,0,2,3,200.1,514.7
kufstein,water_supply,0,1,2,0.0,0.0
kuga,water_supply,0,0,0,0.0,100.5
kuhbanan,water_supply,0,0,0,1618.3,2863.6
kuhdast,water_supply,0,1,2,0.0,1170.9
kuhikugu,water_supply,0,1,2,0.0,258.5
kuhmo,water_supply,0,1,2,0.0,0.0
kuhtsutuuka,water_supply,0,0,0,0.0,184.0
kuido,water_supply,0,1,2,0.0,2172.2
kuile,water_supply,0,1,2,0.0,126.4
kuilembi,water_supply,0,1,2,0.0,3677.5
kuimbondos,water_supply,0,0,0,0.0,790.0
kuindumba,water_supply,0,1,2,0.0,1015.8
kuito,water_supply,0,1,2,0.0,996.9
kuitonga,water_supply,0,0,0,0.0,1659.9
kuivaniemi,water_supply,0,1,2,0.0,0.0
kuje,water_supply,0,1,2,0.0,1037.2
kuji_kanto,water_supply,0,0,0,871.5,4566.9
kujunung,water_supply,0,0,0,0.0,55.2
kukamonga,water_supply,0,1,2,0.0,455.9
kukan,water_supply,0,1,2,0.0,0.0
kukatj,water_supply,0,1,2,0.0,741.4
kukerin,water_supply,0,0,0,0.0,6.8
kukiya,water_supply,0,2,3,41.0,1941.8
kukra,water_supply,0,1,2,0.0,2014.6
kuku,water_supply,0,0,0,0.0,256.6
kuku_yalanji,water_supply,0,0,0,0.0,1367.6
kukuro_kalapalo,water_supply,0,1,2,0.0,260.3
kukuta,water_supply,0,1,2,0.0,136.5
kula,water_supply,0,1,2,0.0,303.9
kulada,water_supply,0,1,2,0.0,33006.7
kulagin,water_supply,0,1,2,31.6,40.7
kulan,water_supply,0,0,0,0.0,381.9
kulanapan,water_supply,0,0,0,0.0,264.2
kulanotpes,water_supply,0,0,0,0.0,289.8
kular,water_supply,0,1,2,0.0,0.0
kulawi,water_supply,0,1,2,0.0,0.0
kuldiga,water_supply,0,1,2,0.0,824.2
kulembe,water_supply,0,0,0,0.0,2327.9
kulfo,water_supply,0,1,2,0.0,514.4
kulmbach,water_supply,0,0,0,0.0,49.6
kulob,water_supply,0,0,0,0.0,1248.8
kulotino,water_supply,0,1,2,0.0,0.0
kuloy,water_supply,0,1,2,0.0,49.5
kulp,water_supply,0,0,0,0.0,661.7
kulpi,water_supply,0,2,3,0.0,19482.5
kulu,water_supply,0,1,2,0.0,0.0
kulu_turkey,water_supply,0,1,2,0.0,183.9
kulun,water_supply,0,1,2,0.0,1787.3
kulun_olbut,water_supply,0,1,2,0.0,0.0
kulykol,water_supply,0,0,0,0.0,18.8
kuma,water_supply,0,1,2,0.7,131.8
kumage,water_supply,0,0,0,0.0,19.2
kumage_oosumi,water_supply,0,1,2,0.0,0.0
kumai,water_supply,0,1,2,0.0,478.1
kumak,water_supply,0,1,2,0.0,447.6
kumalu,water_supply,0,1,2,0.0,13.4
kumanovo,water_supply,0,0,0,0.0,758.4
kumarakapay,water_supply,0,1,2,0.0,79.9
kumasi,water_supply,0,0,0,0.0,436.4
kumawu,water_supply,0,0,0,0.0,787.1
kumayri,water_supply,0,0,0,0.0,307.2
kumba,water_supply,0,1,2,0.0,6.3
kume,water_supply,0,0,0,3.0,554.9
kume_houki,water_supply,0,1,2,0.0,149.5
kumeyaay,water_supply,2,2,3,3741.3,5680.4
kumilla,water_supply,0,2,3,0.0,27115.9
kumintang,water_supply,0,1,2,0.0,1627.7
kumkol,water_supply,0,1,2,0.0,0.0
kumtura,water_supply,0,0,0,252.0,288.2
kumukh,water_supply,0,0,0,0.0,0.2
kumux,water_supply,0,1,2,0.0,0.0
kumylzhenskaya,water_supply,0,1,2,0.0,1199.7
kuna,water_supply,0,1,2,0.0,3.2
kundal,water_supply,0,0,0,0.0,2.1
kundar,water_supply,0,1,2,0.0,25872.5
kundgol,water_supply,0,1,2,0.0,8350.2
kundi,water_supply,0,0,0,0.0,7249.8
kundjeymi,water_supply,0,1,2,0.0,800.0
kunduz,water_supply,0,1,2,198.9,7223.4
kuneni,water_supply,0,0,0,0.0,1403.3
kungara,water_supply,0,1,2,0.0,457.3
kungarakany,water_supply,0,1,2,0.0,1267.6
kungsbacka,water_supply,0,1,2,0.0,0.0
kungur,water_supply,0,1,2,0.0,170.1
kungwini,water_supply,0,0,0,0.0,799.8
kunisaki,water_supply,0,0,0,18.6,623.0
kunjabangarh,water_supply,0,1,2,0.0,47884.4
kunjen,water_supply,0,1,2,0.0,792.9
kunlun,water_supply,0,0,0,0.2,0.3
kunming,water_supply,0,1,2,0.0,2076.4
kunovat,water_supply,0,1,2,0.0,1393.2
kunow,water_supply,0,1,2,0.0,469.7
kunozh,water_supply,0,1,2,0.0,0.0
kunshan,water_supply,1,2,3,3473.0,9442.9
kunto,water_supply,0,1,2,0.0,0.8
kuntokling,water_supply,0,1,2,0.0,1.0
kunyang,water_supply,0,1,2,0.0,1329.8
kuogastakh,water_supply,0,1,2,0.0,0.0
kuopio,water_supply,0,1,2,0.0,0.0
kuot,water_supply,0,1,2,0.0,0.0
kuozhou,water_supply,0,1,2,0.0,336.3
kupadokado,water_supply,0,0,0,0.0,4.4
kupang,water_supply,0,1,2,0.0,2082.1
kupiansk,water_supply,0,0,0,0.0,1681.4
kupka,water_supply,0,1,2,0.0,0.0
kupuri,water_supply,0,1,2,0.0,0.0
kupwara,water_supply,0,1,2,0.0,5528.5
kur,water_supply,0,1,2,0.0,32.5
kura,water_supply,0,1,2,0.0,225.2
kurakh,water_supply,0,0,0,0.0,1677.3
kuranakh,water_supply,0,1,2,0.0,0.0
kurannakh,water_supply,0,1,2,0.0,0.0
kurba,water_supply,0,0,0,0.0,78.0
kurchum,water_supply,0,1,2,0.0,218.1
kure_i_mamure,water_supply,0,0,0,0.0,69.2
kureinji,water_supply,0,1,2,0.0,1184.6
kuressaare,water_supply,0,1,2,0.0,89.4
kuretsk,water_supply,0,1,2,0.0,106.8
kuria,water_supply,0,1,2,0.0,3090.6
kurihara,water_supply,0,0,0,0.0,14150.8
kurijan,water_supply,0,0,0,0.0,437.4
kuripan,water_supply,0,1,2,0.0,13523.2
kurita,water_supply,0,1,2,1.9,332.7
kurki,water_supply,0,0,0,0.0,61.9
kurkijoki,water_supply,0,1,2,0.0,5.5
kurkino,water_supply,0,0,0,0.0,1464.3
kurla,water_supply,0,1,2,538.7,610.7
kurmysh,water_supply,0,1,2,0.0,3772.8
kurnai,water_supply,0,0,0,0.0,246.5
kurnool,water_supply,0,1,2,0.0,1630.5
kurokawa,water_supply,0,1,2,0.0,60544.9
kurri_kurri,water_supply,0,1,2,0.0,0.0
kursk,water_supply,0,0,0,0.0,1381.2
kurskaya,water_supply,0,0,0,0.0,5656.9
kursunlu,water_supply,0,0,0,0.0,901.9
kurtamysh,water_supply,0,1,2,0.0,147.7
kurtjar,water_supply,0,1,2,0.0,536.2
kurty,water_supply,0,1,2,0.0,70.5
kuruaya,water_supply,0,1,2,0.0,159.8
kuruko,water_supply,1,1,2,1356.2,18413.1
kuruman,water_supply,0,0,0,0.0,106.0
kuruminaka,water_supply,0,0,0,0.0,99.5
kurunegala,water_supply,0,0,0,0.0,5821.8
kurung,water_supply,0,1,2,0.0,6.8
kurung_yuryakh,water_supply,0,1,2,0.0,0.0
kururupu,water_supply,0,1,2,0.0,110.7
kus_lecha,water_supply,0,0,0,0.0,11.6
kusak,water_supply,0,0,0,2.4,4.0
kuse,water_supply,0,1,2,4.1,770.5
kushinagar,water_supply,0,1,2,0.0,103747.1
kushiro,water_supply,0,1,2,0.0,0.0
kushita,water_supply,0,1,2,0.0,296.5
kusike,water_supply,0,1,2,0.0,1667.6
kusk,water_supply,0,0,0,0.0,824.3
kusk_kohneh,water_supply,0,0,0,0.0,256.8
kuska,water_supply,0,1,2,0.0,1530.2
kuskatan,water_supply,0,1,2,0.0,1314.6
kustur,water_supply,0,1,2,0.0,0.0
kusu,water_supply,0,0,0,6.9,467.6
kusu_mangbetu,water_supply,0,1,2,0.0,8.4
kut_ling,water_supply,0,1,2,0.0,9100.2
kuta_watu,water_supply,0,1,2,0.0,743.2
kutahya,water_supply,0,0,0,0.0,1061.3
kutai_lama,water_supply,0,2,3,0.0,0.0
kutaisi,water_supply,0,1,2,0.0,0.0
kutarka,water_supply,0,1,2,0.0,1158.3
kutema_museya,water_supply,0,1,2,0.0,104.1
kuthant,water_supply,0,2,3,0.0,601.6
kutima,water_supply,0,1,2,0.0,0.0
kutina,water_supply,0,0,0,0.0,1735.4
kutjala,water_supply,0,1,2,0.0,887.0
kutlehar,water_supply,0,1,2,0.0,7151.8
kutlovitsa,water_supply,0,0,0,0.0,551.2
kutna_hora,water_supply,0,1,2,0.0,724.1
kutsipiuti,water_supply,0,0,0,0.0,60.2
kuttawa,water_supply,0,1,2,0.0,5747.3
kutu,water_supply,0,1,2,0.0,2745.2
kutubi,water_supply,0,0,0,0.0,0.4
kuturga,water_supply,0,1,2,0.0,0.0
kuugaaluk,water_supply,0,1,2,0.0,0.0
kuujjuaq,water_supply,0,1,2,0.0,0.0
kuujjuarapik,water_supply,0,1,2,0.0,0.0
kuukuyani,water_supply,0,1,2,0.0,2100.3
kuukyuyau,water_supply,0,1,2,0.0,578.5
kuungkari,water_supply,0,1,2,0.0,146.6
kuusamo,water_supply,0,1,2,0.0,1.4
kuuvik,water_supply,0,1,2,0.0,0.0
kuuyuk,water_supply,0,1,2,0.0,0.0
kuwabara,water_supply,0,1,2,0.0,159.2
kuwada,water_supply,0,0,0,10.0,117.3
kuwena,water_supply,0,1,2,0.0,2330.7
kuyanlik,water_supply,0,1,2,0.0,688.7
kuyatikka,water_supply,0,0,0,0.0,175.8
kuydusun,water_supply,0,1,2,0.0,0.0
kuytun,water_supply,0,0,0,5.5,123.5
kuzedika,water_supply,0,0,0,0.0,229.0
kuzhbal,water_supply,0,1,2,0.0,56.6
kuzhyb,water_supply,0,1,2,0.0,531.4
kuzinde,water_supply,0,1,2,0.0,4767.1
kuzmovka,water_supply,0,1,2,0.0,273.5
kuznetsk,water_supply,0,1,2,0.0,267.7
kuzucan,water_supply,0,0,0,0.0,1495.8
kvenipnevi,water_supply,0,0,0,0.0,598.0
kvikkjock,water_supply,0,1,2,0.0,7.5
kvinnherad,water_supply,0,0,0,0.0,0.3
kwa_chavira,water_supply,0,1,2,0.0,688.1
kwaaru,water_supply,0,0,0,155.9,453.4
kwachal,water_supply,0,1,2,0.0,34.0
kwadacha,water_supply,0,1,2,0.0,0.0
kwahada,water_supply,0,0,0,301.1,2941.4
kwaio,water_supply,0,1,2,0.0,0.0
kwakanyesha,water_supply,0,1,2,0.0,2003.7
kwangali,water_supply,0,1,2,0.0,829.7
kwapa,water_supply,2,2,3,32395.1,42867.9
kwararafa,water_supply,0,1,2,0.0,1218.4
kwaskwuti,water_supply,0,0,0,0.0,11.9
kwatsaan,water_supply,0,2,3,501.6,23228.0
kwaza,water_supply,0,1,2,0.0,45.2
kweneng,water_supply,0,1,2,0.0,663.8
kwerba,water_supply,0,1,2,0.0,0.0
kwesten,water_supply,0,1,2,0.0,0.0
kwetabohigan,water_supply,0,1,2,0.0,0.0
kwezi,water_supply,0,0,0,0.0,9.3
kwidzyn,water_supply,0,0,0,0.0,262.0
kwigilingoq,water_supply,0,1,2,0.0,0.0
kwila,water_supply,0,1,2,0.0,1106.1
kwilu,water_supply,0,1,2,0.0,73.9
kwini,water_supply,0,1,2,0.0,62.0
kwita_tla,water_supply,0,1,2,0.0,0.0
kwomtari,water_supply,0,1,2,0.0,0.0
kxau,water_supply,0,1,2,0.0,29.9
ky_son,water_supply,0,1,2,0.0,302.3
kyainseikgyi,water_supply,0,1,2,0.0,43579.9
kyaiyesisahtai,water_supply,0,0,0,0.0,135.4
kyakhta,water_supply,0,1,2,0.0,10235.7
kyakhtinskii,water_supply,0,1,2,0.0,0.1
kyat_kala,water_supply,1,1,2,17750.6,26929.4
kyaukkyi,water_supply,0,1,2,0.0,49136.6
kyaukme,water_supply,0,1,2,1.7,1107.8
kyaukse,water_supply,0,1,2,0.0,22671.1
kyburg,water_supply,0,1,2,0.0,0.0
kyiv,water_supply,0,1,2,0.0,2510.5
kymi_fi,water_supply,0,1,2,0.0,131.8
kyoto,water_supply,0,0,0,0.9,181.7
kyparissia,water_supply,0,0,0,0.0,25.0
kyr_uzkand,water_supply,1,1,2,16728.6,18331.9
kyra,water_supply,0,1,2,0.0,2767.5
kyrenia,water_supply,0,0,0,0.0,14.8
kyrylivka,water_supply,0,1,2,0.0,973.5
kyshtovka,water_supply,0,1,2,0.0,54.7
kyshtym,water_supply,0,1,2,0.0,45.2
kysmyci,water_supply,0,0,0,0.0,4.7
kystatyam,water_supply,0,1,2,0.0,0.0
kysyl_syr,water_supply,0,1,2,0.0,0.0
kytmanovo,water_supply,0,1,2,0.0,453.9
kyubyainde,water_supply,0,1,2,0.0,0.0
kyulekyan,water_supply,0,1,2,0.0,0.0
kyyindy,water_supply,0,1,2,0.0,0.0
kyyrola,water_supply,0,0,0,0.0,249.8
kyzylkala,water_supply,0,1,2,0.0,0.0
kyzylkorgan,water_supply,1,1,2,6607.5,7272.3
kyzylsay,water_supply,0,1,2,0.0,14.0
kyzylzhar,water_supply,0,1,2,0.0,4.6
la_mamora,water_supply,0,1,2,67.5,2423.0
la_mothe_en_bassigny,water_supply,0,0,0,0.0,13.3
la_mure,water_supply,0,0,0,0.0,118.5
la_roche,water_supply,0,0,0,0.0,0.7
la_roche_sur_foron,water_supply,0,1,2,0.0,23.0
la_roche_sur_yon,water_supply,0,0,0,0.0,114.9
la_rochelle,water_supply,0,2,2,0.0,59.5
la_teste_de_buch,water_supply,0,1,2,0.0,406.6
la_tour_du_pin,water_supply,0,1,2,0.0,1.5
laaxaayik,water_supply,0,1,2,0.0,0.0
laayoune,water_supply,0,2,3,0.0,4607.3
lab,water_supply,0,1,2,0.0,0.0
labcah,water_supply,0,1,2,0.0,1407.8
labe,water_supply,0,1,2,0.0,351.5
labiau,water_supply,0,1,2,0.0,2.4
labolo,water_supply,0,1,2,0.0,6739.9
labrit,water_supply,0,0,0,0.0,313.1
lacane,water_supply,0,1,2,0.0,2631.3
lackawanna,water_supply,0,0,0,0.0,3.4
lackawaxen,water_supply,0,1,2,0.0,75.2
lad_konin,water_supply,0,1,2,0.0,2032.0
ladik,water_supply,0,0,0,0.0,1621.2
ladik_pontus,water_supply,0,1,2,0.0,112.4
ladiz,water_supply,0,0,0,3304.8,5062.4
lado,water_supply,0,1,2,0.0,41.0
lafia,water_supply,0,1,2,0.0,1110.7
lafkenmapu,water_supply,0,1,2,0.0,12004.7
lafur,water_supply,0,0,0,0.0,33.0
lages,water_supply,0,1,2,0.0,0.0
laghouat,water_supply,0,0,0,2330.5,2420.7
lagoa_vermelha,water_supply,0,1,2,0.0,0.0
lagonegro,water_supply,0,0,0,0.0,71.0
lagos,water_supply,0,0,0,0.0,954.6
laguardia,water_supply,0,0,0,0.0,118.2
laha,water_supply,0,1,2,0.0,1194.3
lahad_datu,water_supply,0,1,2,0.0,0.0
lahasusu,water_supply,0,1,2,0.0,0.0
lahe,water_supply,0,1,2,0.0,94.5
lahei,water_supply,0,1,2,0.0,7.8
lahijan,water_supply,0,1,2,0.0,0.0
lahj,water_supply,0,0,0,303.3,305.8
laholm,water_supply,0,1,2,0.0,0.0
lahontan,water_supply,0,1,2,0.0,130.6
lahore,water_supply,2,2,2,6102.2,11470.2
lahoysk,water_supply,0,0,0,0.0,72.8
lahri,water_supply,0,0,0,7293.9,9686.3
lai_chau,water_supply,0,1,2,0.0,12.8
lai_hka,water_supply,0,1,2,0.0,3529.2
lai_lin_pi,water_supply,0,1,2,0.0,3319.1
laian,water_supply,1,1,2,1765.1,11065.8
laian_tianzhou,water_supply,0,1,2,0.0,646.3
laibin,water_supply,0,1,2,0.0,230.4
laigle,water_supply,0,0,0,0.0,282.5
lail_buil,water_supply,0,0,0,0.0,234.0
lairmairrener,water_supply,0,1,2,0.0,82.6
laish,water_supply,0,1,2,0.0,2168.5
laishui,water_supply,0,0,0,0.0,166.6
laiwu,water_supply,0,0,0,0.0,947.1
laiyang,water_supply,0,1,2,0.0,1011.1
lakam_tun,water_supply,0,1,2,0.0,635.7
lakhimpur,water_supply,0,1,2,0.0,10445.4
