location_tag,is_ownable,region,macro_region,natural_target_people,starting_target_people,maximum_target_people,attribute_flat_people,attribute_maximum_info_people,development,starting_model_people,maximum_model_people,start_exceeds_attribute_maximum
jyvaskyla,True,scandinavian_region,western_europe,22142.4,22444.5,77649.9,10300.0,35200.0,1.7,10300.0,50100.0,False
k_alii_xkalaan,True,alaska_region,north_america,2450.2,2450.2,11947.7,10300.0,27700.0,0.0,10300.0,47200.0,False
k_enakatnu,True,alaska_region,north_america,3390.7,3390.7,19964.5,10700.0,29200.0,0.0,10700.0,44600.0,False
k_omoks,True,alaska_region,north_america,3446.7,3446.7,18400.2,19200.0,61300.0,0.5,19200.0,80500.0,False
ka_aub,True,southern_africa_region,southern_africa,35740.4,35740.4,79337.6,14900.0,35500.0,0.0,14900.0,51500.0,True
ka_u,True,polynesia_region,pacific_islands,26478.4,26493.9,76513.7,29400.0,123200.0,0.0,29400.0,121400.0,False
kaa,True,mongolia_region,east_asia,3657.6,3657.6,3994.4,2100.0,5200.0,6.8,2100.0,23600.0,False
kaabu,True,guinea_region,west_africa,30641.8,30705.2,58464.5,33300.0,63300.0,4.3,33300.0,175500.0,False
kaaguy_jehasapa,True,chaco_region,south_america,42870.8,42870.8,95682.5,35700.0,141300.0,4.2,35700.0,263900.0,False
kaan_peech,True,mesoamerica_region,north_america,42349.4,82303.1,275093.2,27000.0,81100.0,20.2,64400.0,192700.0,True
kaapiuara,True,brazil_region,south_america,27248.7,27248.9,55626.4,24800.0,50400.0,0.0,24800.0,58000.0,False
kaapor,True,brazil_region,south_america,24136.6,24136.6,72378.8,17400.0,55000.0,0.0,17400.0,209900.0,False
kaarendy,True,chaco_region,south_america,39380.4,39421.7,95328.8,26700.0,134100.0,3.0,26700.0,137300.0,False
kaaysara,True,brazil_region,south_america,26065.2,26075.0,49280.3,24800.0,50400.0,0.0,24800.0,63600.0,False
kaba,True,sahel_region,west_africa,41114.0,41524.2,77839.2,39300.0,97600.0,15.6,39300.0,218100.0,False
kabacan,True,indonesia_region,south_east_asia,37596.1,42913.5,310025.7,24000.0,92700.0,15.3,24000.0,221500.0,False
kabachischi,True,ural_region,eastern_europe,26753.5,34004.9,95403.4,27200.0,97800.0,9.1,35600.0,112800.0,False
kabafa,True,kongo_region,central_africa,38906.1,38906.1,202505.7,35100.0,115400.0,0.0,35100.0,192300.0,False
kabakama,True,guinea_region,west_africa,35363.9,35439.9,66312.6,32300.0,61800.0,7.8,32300.0,156700.0,False
kabakty,True,khorasan_region,central_asia,10968.7,10968.7,10968.7,6900.0,8900.0,9.0,6900.0,23000.0,True
kabambare,True,great_lakes_region,east_africa,28027.9,28299.6,80456.0,26100.0,77700.0,0.3,26100.0,171100.0,False
kabango,True,kongo_region,central_africa,74536.3,74536.3,211868.6,41700.0,91000.0,1.1,41700.0,110000.0,False
kabara,True,sahel_region,west_africa,2636.5,9851.3,14567.6,8900.0,16900.0,12.8,15700.0,35300.0,False
kabara_atoll,True,melanesia_region,pacific_islands,2393.0,2393.0,2393.0,9200.0,47800.0,0.0,9200.0,40000.0,False
kabebe,True,kongo_region,central_africa,37811.6,38560.5,142581.5,34100.0,113900.0,0.0,34100.0,191300.0,False
kabeka,True,central_america_region,north_america,17304.2,20244.1,60587.9,18600.0,69900.0,0.7,18600.0,95000.0,False
kabikabi,True,australia_region,australasia,6879.7,6879.7,23015.6,23500.0,52000.0,0.0,23500.0,62500.0,False
kabinakagami,True,canada_region,north_america,3036.2,3036.2,10247.6,18200.0,59800.0,0.0,18200.0,73900.0,False
kabinda,True,kongo_region,central_africa,51916.7,51943.2,244200.1,28700.0,140300.0,6.3,28700.0,186900.0,False
kabishi,True,chaco_region,south_america,37958.5,37982.1,88922.7,33500.0,113800.0,0.0,33500.0,199900.0,False
kabixi,True,brazil_region,south_america,32439.8,32512.1,91294.6,30300.0,95100.0,0.0,30300.0,195600.0,False
kabsoru,True,nubia_region,east_africa,14118.4,14959.4,21105.9,9500.0,10800.0,10.2,9500.0,34200.0,True
kabul,True,persia_region,middle_east,29452.3,32524.3,74197.9,14900.0,35500.0,27.4,14900.0,51500.0,False
kabunda,True,great_lakes_region,east_africa,54142.1,54158.6,189267.8,37400.0,92700.0,0.2,37400.0,233300.0,False
kabuta,True,great_lakes_region,east_africa,50034.8,50115.0,156461.1,34100.0,113900.0,0.0,34100.0,243900.0,False
kabyrga,True,khorasan_region,central_asia,10136.5,10141.2,11159.5,5100.0,11800.0,10.9,5100.0,25400.0,False
kachemak,True,alaska_region,north_america,1720.2,1720.2,6234.7,2500.0,7100.0,0.0,2500.0,28700.0,False
kachi,True,andes_region,south_america,21504.9,21509.5,58460.7,24600.0,92800.0,4.1,24600.0,227300.0,False
kachug,True,west_siberia_region,north_asia,20846.2,20846.2,65278.2,10300.0,27800.0,1.0,10300.0,47200.0,False
kadey,True,central_africa_region,central_africa,45993.7,46018.5,101998.8,39500.0,91400.0,0.0,39500.0,110800.0,False
kadinbola,True,kongo_region,central_africa,39505.7,40075.2,170346.6,34100.0,113900.0,1.7,34100.0,191300.0,False
kadinga,True,kongo_region,central_africa,38366.2,38584.0,177203.4,34100.0,113900.0,0.0,34100.0,191300.0,False
kadiri,True,deccan_region,south_asia,42926.1,59263.5,197802.3,36500.0,117700.0,25.9,54600.0,127300.0,False
kaditshwene,True,southern_africa_region,southern_africa,56942.3,56942.9,128173.8,30200.0,48000.0,0.0,30200.0,62700.0,True
kadiweu,True,brazil_region,south_america,33471.5,33499.3,84723.0,36300.0,80200.0,0.0,36300.0,173600.0,False
kadjerong,True,australia_region,australasia,9146.5,9146.5,40333.8,33300.0,63300.0,0.0,33300.0,159900.0,False
kadkan,True,khorasan_region,central_asia,25188.4,25209.1,53744.9,11800.0,28800.0,11.3,11800.0,40400.0,False
kadom,True,russian_region,eastern_europe,28271.6,30710.1,98094.0,27200.0,97800.0,16.4,27900.0,112800.0,False
kadu,True,australia_region,australasia,6043.4,6043.4,11573.2,9000.0,13300.0,0.0,9000.0,34900.0,False
kadugli,True,nubia_region,east_africa,39495.4,39616.6,74960.3,40400.0,86000.0,7.0,40400.0,99400.0,False
kadur,True,deccan_region,south_asia,44813.0,68507.8,244333.5,35500.0,120300.0,28.1,61000.0,192700.0,False
kadykchan,True,east_siberia_region,north_asia,530.4,530.4,530.4,800.0,2200.0,0.0,800.0,24800.0,False
kadyy,True,russian_region,eastern_europe,27436.5,29258.4,96639.4,23900.0,85100.0,13.7,24600.0,103300.0,False
kaedi,True,guinea_region,west_africa,7321.3,9336.6,13588.3,7900.0,15400.0,4.4,11300.0,23900.0,False
kaesong,True,korea_region,east_asia,19260.6,64186.7,245972.3,29600.0,124800.0,47.3,78100.0,233800.0,False
kaeti,True,melanesia_region,pacific_islands,33338.3,33415.1,125983.6,18900.0,75000.0,0.0,18900.0,221300.0,False
kaf,True,arabia_region,middle_east,11387.7,11387.7,11387.7,7900.0,9200.0,19.7,7900.0,18400.0,True
kafaila,True,kongo_region,central_africa,45068.9,45303.9,207809.7,28700.0,140300.0,6.5,28700.0,191100.0,False
kafartab,True,crescent_region,middle_east,38855.9,72575.9,81603.3,25900.0,68400.0,50.9,55600.0,77700.0,True
kaffa,True,steppes_region,eastern_europe,13919.5,14540.9,41685.3,14400.0,86800.0,16.1,14400.0,213100.0,False
kafia_kinji,True,nubia_region,east_africa,37644.7,37711.4,70219.0,36200.0,82100.0,11.3,36200.0,192000.0,False
kafima,True,kongo_region,central_africa,74895.6,74895.6,221405.3,37200.0,76800.0,0.0,37200.0,87500.0,False
kafimbi,True,great_lakes_region,east_africa,56325.6,56347.5,202918.6,29700.0,95200.0,1.1,29700.0,195900.0,False
kafr_saqr,True,egypt_region,north_africa,26699.2,72813.5,72813.5,7900.0,33100.0,45.9,35900.0,87500.0,True
kafsanji,True,kongo_region,central_africa,29671.4,29671.4,95301.9,32400.0,96600.0,0.0,32400.0,125100.0,False
kafuta,True,kongo_region,central_africa,40191.0,40210.4,193887.6,26600.0,126300.0,6.2,26600.0,183800.0,False
kaga,True,japan_region,east_asia,24322.8,52046.2,236421.3,18600.0,105200.0,30.1,49300.0,162600.0,False
kagawask,True,canada_region,north_america,4855.2,4855.2,36786.1,18800.0,67400.0,0.0,18800.0,85300.0,False
kagaye,True,great_lakes_region,east_africa,73648.5,75101.9,221082.3,40100.0,96200.0,5.5,40800.0,241900.0,False
kaghasuq,True,alaska_region,north_america,4174.1,4174.1,8609.6,2000.0,26800.0,0.0,2000.0,40100.0,False
kagianagami,True,canada_region,north_america,4214.2,4214.2,27048.0,10700.0,29200.0,0.0,10700.0,42400.0,False
kagiwigwan,True,great_plains_region,north_america,37832.0,37844.5,153460.0,28500.0,110500.0,6.0,28500.0,114400.0,False
kagizman,True,caucasus_region,eastern_europe,34960.1,36447.4,95073.8,21800.0,72000.0,11.2,21800.0,78400.0,False
kagoma,True,kongo_region,central_africa,41412.2,41522.6,161490.4,33200.0,99900.0,1.4,33200.0,185200.0,False
kagoshima,True,japan_region,east_asia,27086.8,66309.2,281506.8,23400.0,125300.0,35.6,54100.0,264700.0,False
kagyrgyn,True,east_siberia_region,north_asia,1592.0,1592.0,1592.0,2000.0,26800.0,0.0,2000.0,40100.0,False
kahak,True,persia_region,middle_east,14085.3,18031.4,28980.1,8500.0,9300.0,20.0,11900.0,23000.0,True
kahan,True,hindustan_region,south_asia,8412.3,8444.5,12955.9,16200.0,29400.0,19.6,16200.0,44800.0,False
kahari,True,manchuria_region,east_asia,25934.5,25937.5,98269.7,26800.0,107400.0,7.0,26800.0,175500.0,False
kaharlyk,True,ruthenia_region,eastern_europe,37374.4,51369.9,109976.1,38500.0,112400.0,26.9,49800.0,121600.0,False
kahayan,True,indonesia_region,south_east_asia,39070.9,41002.9,221836.6,19500.0,83000.0,13.2,19500.0,264900.0,False
kahayan_hilir,True,indonesia_region,south_east_asia,39944.5,41236.8,227189.3,20800.0,83700.0,15.1,20800.0,248400.0,False
kahiltna,True,alaska_region,north_america,949.8,949.8,949.8,600.0,1700.0,0.0,600.0,11700.0,False
kahinga,True,kongo_region,central_africa,63087.5,63125.1,242617.9,31400.0,108600.0,6.8,31400.0,197600.0,False
kahlur,True,hindustan_region,south_asia,28525.2,42779.2,113985.7,22800.0,122200.0,34.9,35700.0,168800.0,False
kahmard,True,khorasan_region,central_asia,15520.6,15522.4,37720.2,12800.0,30300.0,10.1,12800.0,41400.0,False
kahnuj,True,persia_region,middle_east,5588.1,8617.8,26011.0,7900.0,9200.0,14.2,11300.0,32800.0,False
kahochella,True,alaska_region,north_america,1310.3,1310.3,1310.3,600.0,2200.0,0.0,600.0,24600.0,False
kahone,True,guinea_region,west_africa,38492.3,38753.3,71730.0,32100.0,52900.0,5.4,32100.0,65300.0,False
kahpota,True,west_coast_region,north_america,16750.1,20850.3,65652.8,14900.0,35900.0,0.0,14900.0,55000.0,False
kahshe,True,canada_region,north_america,24008.1,24008.1,81962.6,11300.0,50400.0,0.0,11300.0,63000.0,False
kahta,True,anatolia_region,middle_east,33139.5,46216.2,77946.2,26000.0,91800.0,32.9,35800.0,88700.0,False
kahurangi,True,new_zealand_region,australasia,8012.2,8012.2,110134.8,18800.0,60800.0,0.0,18800.0,74400.0,False
kahwenoke,True,canada_region,north_america,39140.0,39140.0,192758.9,28200.0,130400.0,3.0,28200.0,124300.0,False
kai_kara,True,colombia_region,south_america,37061.8,37083.2,87806.8,31100.0,101600.0,3.1,31100.0,205000.0,False
kai_karoo,True,southern_africa_region,southern_africa,9904.9,9904.9,11669.3,6000.0,5500.0,0.0,6000.0,21700.0,True
kai_theli_ke_hot_inne,True,alaska_region,north_america,4455.6,4455.6,31821.7,10300.0,35200.0,0.0,10300.0,50100.0,False
kaiabi,True,brazil_region,south_america,28392.1,28573.2,87308.4,28200.0,81100.0,0.0,28200.0,209500.0,False
kaiama,True,guinea_region,west_africa,27965.6,28720.0,64146.5,33300.0,63300.0,3.9,33300.0,157700.0,False
kaiapoi,True,new_zealand_region,australasia,42254.0,42254.0,292892.9,26400.0,106300.0,1.0,26400.0,108900.0,False
kaibab,True,west_coast_region,north_america,7462.8,8308.1,23887.6,5200.0,9900.0,0.0,5200.0,28200.0,False
kaicheng,True,manchuria_region,east_asia,49335.5,85082.6,163811.8,27800.0,132000.0,37.8,63700.0,309200.0,False
kaicheng_guyuan,True,west_china_region,east_asia,20764.2,20782.7,87046.0,24200.0,90100.0,27.0,24200.0,121900.0,False
kaifeng,True,north_china_region,east_asia,32889.9,111985.1,137903.9,25100.0,108200.0,95.2,79100.0,128700.0,True
kaifu,True,japan_region,east_asia,34340.7,37083.9,242608.4,24000.0,134200.0,23.6,24000.0,129700.0,False
kaiguang,True,west_china_region,east_asia,17440.1,20249.9,74306.6,20000.0,53200.0,30.8,20000.0,66700.0,False
kaihua,True,east_china_region,east_asia,39742.9,52417.6,452762.9,18600.0,101600.0,33.6,18600.0,207800.0,False
kaikoura,True,new_zealand_region,australasia,40884.5,40884.5,283688.9,28400.0,96400.0,0.0,28400.0,106400.0,False
kailali,True,hindustan_region,south_asia,27698.4,49119.3,346920.0,23700.0,122000.0,37.3,41500.0,223800.0,False
kailashahar,True,bengal_region,south_asia,36568.8,44109.8,210180.2,23600.0,114000.0,21.5,23600.0,179700.0,False
kaili,True,south_china_region,east_asia,21424.4,40343.4,77379.1,18600.0,105200.0,43.3,35000.0,190000.0,False
kailu,True,manchuria_region,east_asia,28514.6,36660.5,70738.4,16200.0,33900.0,20.8,22100.0,44200.0,True
kaimana,True,melanesia_region,pacific_islands,20367.3,20369.1,76630.2,24000.0,92700.0,0.0,24000.0,223700.0,False
kaimbe,True,brazil_region,south_america,21592.0,21643.9,30306.9,23900.0,47000.0,0.0,23900.0,56400.0,False
kaina,True,baltic_region,eastern_europe,19732.7,20101.0,66533.2,18200.0,59900.0,16.3,18200.0,79500.0,False
kainan,True,south_china_region,east_asia,23037.2,29757.5,86122.0,23100.0,73400.0,30.3,30800.0,87600.0,False
kaingang,True,brazil_region,south_america,30848.3,30849.2,94430.7,34500.0,110600.0,0.0,34500.0,132400.0,False
kainsky_pas,True,west_siberia_region,north_asia,25069.2,25098.1,80090.8,18900.0,34400.0,0.0,18900.0,44400.0,False
kainta,True,indonesia_region,south_east_asia,29973.4,53587.1,311297.6,26200.0,94700.0,18.7,56900.0,258600.0,False
kaiowa,True,brazil_region,south_america,49009.4,49026.8,100038.3,26100.0,138900.0,2.1,26100.0,201900.0,False
kaip_ata,True,khorasan_region,central_asia,10594.0,10594.7,14715.9,5100.0,11800.0,9.4,5100.0,25400.0,False
kaiparowit,True,west_coast_region,north_america,6169.1,6279.7,16946.4,4600.0,8200.0,0.0,4600.0,26900.0,False
kaipeshimushich,True,canada_region,north_america,4193.0,4193.0,23133.2,2300.0,13100.0,0.0,2300.0,34400.0,False
kaipokok,True,canada_region,north_america,1702.3,1702.3,4423.3,2500.0,7100.0,0.0,2500.0,28700.0,False
kairouan,True,maghreb_region,north_africa,35140.1,46839.0,68529.1,24900.0,48500.0,25.4,33300.0,60800.0,False
kaiserslautern,True,south_german_region,western_europe,28421.5,59757.9,106997.6,24500.0,76100.0,40.6,54900.0,91700.0,False
kaisou,True,japan_region,east_asia,27695.9,55753.7,241984.9,23800.0,134500.0,35.4,57400.0,268100.0,False
kaitangata,True,new_zealand_region,australasia,25890.5,25890.5,162582.0,19400.0,58400.0,0.0,19400.0,70900.0,False
kaithal,True,hindustan_region,south_asia,37963.2,57979.1,82207.5,28000.0,101100.0,45.3,46800.0,104100.0,False
kaitotikwia,True,canada_region,north_america,3467.5,3467.5,16667.1,19200.0,61400.0,2.0,19200.0,78300.0,False
kaiurskuta,True,great_plains_region,north_america,30514.0,30931.3,95395.7,25600.0,96500.0,4.0,25600.0,126700.0,False
kaiwa,True,brazil_region,south_america,35635.5,35848.2,96109.6,30300.0,95100.0,0.0,30300.0,216800.0,False
kaiyuan_jurchen,True,manchuria_region,east_asia,46337.1,68979.2,186159.1,28900.0,121400.0,26.8,46600.0,186200.0,False
kaiyuan_warka,True,manchuria_region,east_asia,28167.8,28219.0,116403.2,26800.0,107400.0,7.1,26800.0,175500.0,False
kaizhou,True,west_china_region,east_asia,16512.2,24691.6,108635.4,16800.0,87900.0,28.6,16800.0,100000.0,False
kajabi,True,brazil_region,south_america,26940.9,27269.7,86334.2,28200.0,81100.0,0.0,28200.0,209500.0,False
kajana,True,scandinavian_region,western_europe,21061.8,21361.2,72711.8,10300.0,35200.0,0.0,10300.0,50100.0,False
kajang,True,indochina_region,south_east_asia,27574.0,45316.8,296977.2,24000.0,92700.0,20.3,41800.0,223700.0,False
kajenje,True,kongo_region,central_africa,43303.1,43303.1,143458.2,33000.0,101400.0,1.0,33000.0,180800.0,False
kajkwakratxi,True,brazil_region,south_america,33208.0,33223.4,89271.8,30900.0,95200.0,0.0,30900.0,204800.0,False
kajran,True,persia_region,middle_east,17952.9,23264.1,44084.6,10800.0,31900.0,23.2,18500.0,47700.0,False
kajyub,True,central_america_region,north_america,25658.8,27652.8,121025.2,27800.0,94700.0,4.1,27800.0,105000.0,False
kak,True,west_siberia_region,north_asia,19601.1,28787.4,72651.0,23300.0,77100.0,11.6,31700.0,87600.0,False
kaka,True,nubia_region,east_africa,36949.7,37657.9,69208.0,37400.0,75300.0,16.5,38100.0,87700.0,False
kakabeka,True,canada_region,north_america,3851.6,3851.6,24942.5,18800.0,59900.0,0.0,18800.0,78900.0,False
kakagi,True,canada_region,north_america,26665.0,26665.0,97563.4,19500.0,72500.0,2.0,19500.0,82300.0,False
kakaling,True,east_coast_region,north_america,58039.1,58778.8,220679.5,30300.0,144400.0,2.1,31000.0,131600.0,False
kakarakala,True,australia_region,australasia,2788.7,2788.7,2788.7,8900.0,10700.0,0.0,8900.0,33800.0,False
kakataibo,True,andes_region,south_america,28320.7,28420.0,88778.8,24000.0,88000.0,6.2,24000.0,114000.0,False
kakenje,True,kongo_region,central_africa,75885.4,76120.6,242113.5,21900.0,129200.0,7.1,21900.0,275200.0,False
kakibonga,True,canada_region,north_america,4693.5,4693.5,34283.6,19500.0,72500.0,2.0,19500.0,82300.0,False
kakisa,True,alaska_region,north_america,4226.3,4226.3,31019.2,10300.0,35200.0,0.0,10300.0,50100.0,False
kakoba,True,kongo_region,central_africa,33119.0,33119.0,105424.8,33000.0,101400.0,1.0,33000.0,185000.0,False
kakol_kiej,True,central_america_region,north_america,46787.2,147025.9,275361.1,30600.0,139500.0,35.5,119600.0,264600.0,True
kakouna,True,canada_region,north_america,6276.4,6276.4,99906.4,19200.0,61400.0,0.0,19200.0,80500.0,False
kal_gatana,True,east_siberia_region,north_asia,307.9,307.9,307.9,800.0,500.0,0.0,800.0,29200.0,False
kala,True,great_lakes_region,east_africa,38464.9,38924.0,153333.6,30200.0,107300.0,2.7,30200.0,229700.0,False
kalaa_of_ait_abbas,True,maghreb_region,north_africa,32693.1,37363.7,77734.3,27900.0,65000.0,14.5,27900.0,69800.0,False
kalaako,True,australia_region,australasia,8190.9,8190.9,25623.1,22500.0,34900.0,0.0,22500.0,53900.0,False
kalaamaya,True,australia_region,australasia,5199.4,5199.4,7601.1,9600.0,13400.0,0.0,9600.0,34300.0,False
kalaat_sraghna,True,maghreb_region,north_africa,19711.8,32602.5,49944.6,21900.0,50400.0,19.9,31100.0,42900.0,False
kalabaca,True,brazil_region,south_america,29181.7,29181.7,62955.2,26300.0,57400.0,0.0,26300.0,93200.0,False
kalabsha,True,nubia_region,east_africa,9675.2,9675.2,13991.7,7900.0,9200.0,10.0,7900.0,22400.0,True
kalach,True,steppes_region,eastern_europe,23948.2,24074.7,89475.7,23300.0,77100.0,13.7,23300.0,84200.0,False
kalagan,True,indonesia_region,south_east_asia,34219.5,35821.4,275593.8,26400.0,107900.0,9.1,26400.0,124400.0,False
kalahandinagara,True,bengal_region,south_asia,42975.4,71402.6,222896.5,30100.0,128100.0,41.1,57300.0,253300.0,False
kalahasti,True,deccan_region,south_asia,49092.3,58557.0,111552.5,30100.0,121900.0,31.3,36800.0,222900.0,False
kalala,True,kongo_region,central_africa,31773.2,31773.2,107568.3,33000.0,101400.0,0.0,33000.0,185000.0,False
kalala_kazemba,True,kongo_region,central_africa,37913.3,38178.7,165594.0,35500.0,120300.0,1.5,35500.0,192700.0,False
kalalaw,True,indonesia_region,south_east_asia,35510.1,38893.7,300669.0,27000.0,109600.0,12.2,27000.0,255200.0,False
kalam,True,central_india_region,south_asia,36768.7,70142.4,179063.5,28700.0,79500.0,36.4,56700.0,188100.0,False
kalam_hill,True,sahel_region,west_africa,37477.8,42620.5,70733.7,32300.0,61800.0,26.7,38200.0,156700.0,False
kalam_swat,True,hindustan_region,south_asia,19002.6,19011.7,47399.6,13300.0,39800.0,23.1,13300.0,50200.0,False
kalamansig,True,indonesia_region,south_east_asia,29589.4,30069.6,155324.3,22500.0,87600.0,9.1,22500.0,107600.0,False
kalamata,True,balkan_region,eastern_europe,31448.7,34261.6,78757.6,28800.0,68400.0,33.3,28800.0,77000.0,False
kalamazoo,True,east_coast_region,north_america,41076.3,41236.9,227319.7,30800.0,124500.0,2.3,30800.0,127500.0,False
kalambo,True,kongo_region,central_africa,69197.2,69321.4,245785.9,33500.0,122600.0,4.5,33500.0,240500.0,False
