location_tag,climate,topography,vegetation,soil_type,fertility,river_level,is_coastal,is_adjacent_to_lake,province,super_region,calibrated_lon,calibrated_lat
natahende,cold_steppe,hills,scrubland,loam,very_low,0,False,False,natahende_province,america,-105.25607821653333,34.75833005128662
natal,tropical,flatland,jungle,clay,low,2,True,False,barus_province,asia,99.19888559939983,0.7975503252337502
natalkai,subarctic,wetlands,coniferous_forest,sand,very_low,5,False,False,thubun_province,america,-110.2703903452356,60.16357077066356
natanz,arid,plateau,desert,loam,very_low,0,False,False,ardestan_province,asia,52.01042329685569,33.631644878826464
natashquan,subarctic,wetlands,swamp,sand,very_low,2,True,False,minganie_province,america,-61.70518090957768,50.415708048444586
natastan,subarctic,flatland,swamp,stony,very_low,5,False,False,waskaganish_province,america,-74.2382626288462,51.440473525772966
natchez,subtropical,deltas,coniferous_forest,loam,very_high,5,False,False,natchez_province,america,-91.06359083528329,31.325722352814083
natigostec,continental,flatland,coniferous_forest,loam,low,0,True,False,minganie_province,america,-62.1513343656415,49.29117366072614
natinixwe,mediterranean,mountains,coniferous_forest,stony,very_low,1,False,False,shasta_province,america,-123.21783739897973,40.90748557240159
natori,continental,flatland,marsh,loam,very_high,0,True,False,rikuzen_province,asia,140.68024169721247,38.22427176289424
natsitok,subarctic,flatland,coniferous_forest,sand,very_low,2,True,False,labrador_province,america,-57.36974431054341,53.491034301931066
natuak,subarctic,flatland,mixed_forest,sand,very_low,5,False,False,koksoak_province,america,-71.44060164661997,57.109665268908
natuna_islands,tropical,flatland,jungle,sand,low,0,True,False,riau_islands_province,asia,108.1912178038823,3.9218741885174784
nauhtlan,tropical,flatland,savanna,clay,moderate,1,True,False,tlatlauquitepec_province,america,-96.769978269739,20.069612861584858
naumburg,continental,flatland,farmland,loam,very_high,1,False,False,saale_province,europe,11.791550411126366,51.148094353958086
naumkeag,continental,flatland,forest,sand,low,2,True,False,massachusetts_province,america,-70.98331494648093,42.699497518016564
naungyo,tropical_monsoon,deltas,jungle,loam,moderate,5,False,False,myaungmya_province,asia,95.11092718383486,16.68468034396102
naupa_huen,cold_steppe,hills,grasslands,sand,very_low,0,False,False,chadimapu_province,america,-69.7089464209634,-40.539431658474825
naupahuasi,arctic,mountains,tundra,sand,very_low,1,False,False,ishma_province,america,-76.0212536701691,-12.476113244577753
naure,hot_steppe,plateau,thicket,sand,very_high,0,False,False,macaclita_province,america,-65.18542119695547,-31.83819590529456
naurskaya,continental,flatland,savanna,sand,moderate,2,False,False,terek_province,europe,45.99566519930545,43.80388586189578
nauset,continental,flatland,forest,sand,low,0,True,False,nauset_province,america,-70.24441648660996,41.776635623949375
navalucillos,mediterranean,hills,thicket,sand,moderate,0,False,False,toledo_province,europe,-4.533699498815906,39.485126337890215
navan,oceanic,flatland,marsh,loam,low,0,False,False,meath_province,europe,-6.557666477449061,53.50679714072043
navchak,arctic,mountains,tundra,loam,very_low,0,True,False,nunatsiavut_province,america,-63.41840236848819,58.716735201891005
navia_de_suarna,mediterranean,hills,savanna,loam,very_low,0,False,False,lugo_province,europe,-7.098353469962291,43.03222939255466
navidakh,cold_steppe,flatland,scrubland,sand,very_low,3,False,False,kelif_province,asia,65.02946806633406,38.42004724324605
navisink,continental,flatland,forest,sand,low,0,True,False,raritan_province,america,-74.15551036728715,40.0709877633512
navolok,subarctic,flatland,coniferous_forest,stony,low,1,False,False,yemetsk_province,europe,40.75489333337703,62.35561157399441
navskov,oceanic,flatland,forest,silt,high,0,True,False,funen_province,europe,11.46779914984279,54.77811200238408
nawa,mediterranean,plateau,savanna,loam,low,0,False,True,hawran_province,asia,36.001907103324015,33.106078140238495
nawagarh,savanna,floodplains,marsh,loam,very_high,2,False,False,dakshina_kosala,asia,81.53121109048345,22.025636957352873
nawah,dry_summer_continental,plateau,scrubland,loam,very_low,1,False,False,ghazni_province,asia,67.81681492610423,32.26697265486963
nawakot,arid,flatland,desert,sand,very_low,3,False,False,cholistan_province,asia,70.7115137636859,28.10300379684291
nawu,mediterranean,flatland,thicket,sand,low,0,True,False,nawu_province,oceania,134.89462766403778,-33.2194298799887
naxi,subtropical,floodplains,swamp,loam,high,5,False,False,luzhou_sichuan_province,asia,105.36933667612016,28.6523410098534
naxos,mediterranean,hills,thicket,loam,low,0,True,False,naxos_province,europe,25.423762032464026,37.07589238654595
nayagarh,savanna,floodplains,marsh,clay,very_high,0,False,False,orissa_garjats,asia,85.09536632485072,20.050673648236145
nayarit,highland_monsoon,hills,jungle,loam,very_high,2,False,False,guarisamey_province,america,-104.57031375889281,22.068836106540484
nayband,arid,plateau,desert,loam,very_low,0,False,False,birjand_province,asia,57.669681024984214,32.412728368331635
nayoro,subarctic,hills,coniferous_forest,stony,low,0,True,False,southern_sakhalin_province,asia,142.2992745035623,48.745528787319756
nazarovo,subarctic,flatland,mixed_forest,loam,moderate,2,False,True,novosyolovo_province,asia,90.71746146665663,55.95722124155385
nazhi,cold_arid,flatland,desert,sand,very_low,0,False,False,hami_province,asia,92.2742330853032,42.88559522991305
nazilli,mediterranean,hills,savanna,loam,moderate,0,False,False,aydin_province,asia,28.54289860098612,37.827341758045954
nazimovo,subarctic,flatland,mixed_forest,silt,low,0,False,False,yeniseysk_province,asia,90.41228669951818,59.23402693765288
nazkot_en,subarctic,hills,coniferous_forest,stony,low,0,False,False,river_dakelh_province,america,-123.45695189706089,53.00485062040182
nazok_olya,cold_steppe,plateau,grasslands,sand,low,1,False,False,khoy_province,asia,45.085370000072714,39.111519398129154
nazran,continental,flatland,grasslands,loam,very_high,2,False,False,simsir_province,europe,44.79777075467118,43.501511324146676
nazym,subarctic,floodplains,swamp,silt,very_low,5,False,True,belogorye_province,asia,66.63718091222663,62.234679721625206
nbengo,savanna,hills,savanna,clay,very_high,2,False,False,nzere_province,africa,13.756639704536525,-7.124612154301853
ncando,savanna,floodplains,woods,loam,very_high,5,False,False,niari_province,africa,12.703307433327552,-3.764919658763567
ncomi,savanna,valleys,jungle,loam,moderate,2,False,False,ogoowe_benje_province,africa,11.148520512977825,-2.351896867898821
ndalatando,savanna,hills,jungle,loam,very_high,2,False,False,kisama_province,africa,14.796852445840898,-9.177688295932722
ndar,arid,floodplains,scrubland,sand,very_low,1,True,False,waalo_province,africa,-16.173035004384246,16.030631667903908
ndawe_qoha,subtropical,flatland,savanna,loam,low,0,False,False,tonkawa_province,america,-99.543091542881,30.255118802239785
nde_nda_i,cold_steppe,plateau,scrubland,sand,low,1,False,False,shiewhibak_province,america,-107.64750193330693,32.66920433960819
ndele,savanna,flatland,savanna,sand,high,2,False,False,ouaka_province,africa,20.61921791844722,8.427164824857284
ndembo,savanna,hills,jungle,clay,very_high,1,False,False,mbwila_province,africa,15.157659554566237,-8.392307908350366
ndiaganiao,hot_steppe,flatland,savanna,sand,low,0,False,False,cayor_province,africa,-16.640385199506596,14.85655001194708
ndom,tropical_monsoon,wetlands,swamp,peat,low,1,True,False,ndom_province,oceania,137.94278010922778,-8.074471027977452
ndombe,hot_steppe,plateau,scrubland,sand,moderate,0,True,False,mbegela_province,africa,12.907549752138664,-13.73527680653219
ndorwa,savanna,hills,savanna,clay,high,2,False,True,lower_kagera_province,africa,30.101404529277374,-0.935361718602313
ndrumbea,subtropical,mountains,forest,clay,very_high,0,False,False,kanaky_province,oceania,166.49023152258735,-22.063352729672555
nduga,mediterranean,mountains,savanna,loam,moderate,1,False,True,upper_kagera_province,africa,29.68478604828877,-2.060032016585612
ndwandwe,subtropical,hills,savanna,sand,very_high,1,True,False,umgungundlovu_province,africa,31.635825941283883,-28.46403448670671
ndyuka,tropical,flatland,jungle,sand,moderate,3,True,False,paramaribo_province,america,-54.270761643312596,5.538061603648033
ne_miskua,continental_monsoon,valleys,grasslands,loam,high,0,False,False,aahkawiraahkata,america,-99.52819997652011,39.26670354789273
ne_shuta,continental,plateau,grasslands,loam,high,0,False,False,etzanoa_province,america,-99.37446303762226,37.81143844653431
neath,oceanic,hills,farmland,loam,low,0,True,False,glamorgan_province,europe,-3.6426355732630213,51.67392560651511
nebesek,continental,flatland,marsh,sand,low,5,False,True,alsigontekw_province,america,-72.44391258997646,46.185767306719704
nebolchi,subarctic,flatland,coniferous_forest,loam,moderate,0,False,False,nagornaya_province,europe,33.690308005340626,59.089862454849616
nebraska,continental,flatland,grasslands,loam,very_high,5,False,False,omaha_province,america,-97.75384156280697,41.27849675803633
nechakot_en,subarctic,hills,coniferous_forest,loam,low,1,False,False,river_dakelh_province,america,-126.12703289209333,53.51794921846761
nechi,tropical,hills,jungle,loam,moderate,5,False,False,nechi_province,america,-74.62519703519823,7.769451008400825
necocli,tropical,hills,jungle,loam,moderate,0,True,False,sinu_province,america,-76.52125277593879,8.15901432723515
necoes,subtropical,wetlands,coniferous_forest,sand,high,1,True,False,chicora_province,america,-78.42179283545218,34.194032079255685
nedong,cold_steppe,mountains,tundra,loam,very_low,3,False,False,yarlung_province,asia,91.90888519745567,29.04129126647064
nedroma,mediterranean,hills,savanna,loam,moderate,1,True,False,oran_province,africa,-1.9900579152588307,35.02953847009798
nee_tahi_buhn,subarctic,plateau,coniferous_forest,loam,low,1,False,True,wetsuweten_province,america,-126.10300400836621,53.88753808516032
neebing,continental,hills,mixed_forest,loam,low,1,True,False,kaministiquia_province,america,-89.66023460971357,48.25425713925722
neekeari,tropical_monsoon,wetlands,jungle,clay,moderate,3,True,False,essequibo_province,america,-57.09233862110855,5.363129623349122
neemannee,continental,flatland,swamp,stony,low,2,False,True,koochiching_province,america,-92.85869013866764,48.28735230173497
neenowuxoote_i,cold_steppe,plateau,grasslands,loam,moderate,0,False,False,niineniiniicie_province,america,-104.83327369702204,40.2295274714585
neesihushaanu,continental,plateau,grasslands,loam,moderate,0,False,False,histayaho_province,america,-102.74482255529688,47.22691414261669
nefta,arid,flatland,desert,stony,very_low,0,False,True,djerid_province,africa,7.910678013975485,33.50230457254472
negar,cold_steppe,plateau,scrubland,sand,very_low,0,False,False,rafsanjan_province,asia,56.74765058865614,29.715613551934467
negombo,tropical_monsoon,floodplains,swamp,loam,moderate,1,True,False,dakhina_desa,asia,79.99185515755755,7.184981832434968
negoot,continental,hills,mixed_forest,stony,low,1,False,False,madawaska_province,america,-67.13539884443082,47.126357151366875
negroponte,mediterranean,flatland,thicket,loam,low,0,True,False,euboea_province,europe,23.687660805951765,38.49829466354655
neguac,continental,flatland,mixed_forest,loam,moderate,0,True,False,siknikt_province,america,-65.27365697754274,47.32111826695779
nehantuck,continental,wetlands,forest,stony,low,3,True,False,connecticut_province,america,-72.43884123270843,41.57091092719277
nehbandan,arid,plateau,desert,sand,very_low,0,False,False,zabol_province,asia,60.293244883456396,31.22012865255689
nehru,subarctic,mountains,coniferous_forest,stony,very_low,1,False,False,selemdzha_province,asia,130.5012941089675,53.499971034806165
nehuen_mulfun,cold_steppe,flatland,grasslands,loam,very_low,0,True,False,patagonia_province,america,-66.97125197854271,-47.28309380842723
nei,subtropical,flatland,coniferous_forest,loam,very_high,1,True,False,ecchuu_province,asia,137.13780134699073,36.61519050718272
neihuang,cold_steppe,floodplains,coniferous_forest,loam,moderate,0,False,False,daming_province,asia,114.79843706813921,35.925205913272634
neijiang,subtropical_monsoon,floodplains,farmland,loam,high,2,False,False,jianzhou_west_province,asia,105.12563921383787,29.62583032314984
neiqiu,continental_monsoon,flatland,forest,loam,very_high,0,False,False,shunde_province,asia,114.34260734203576,37.33889774626392
neixiang,subtropical_monsoon,flatland,forest,loam,very_high,0,False,False,dengzhou_henan_province,asia,111.82438568091266,33.23113439831586
nekemte,savanna,hills,savanna,clay,high,2,False,False,wellega_province,africa,36.26592496693394,9.264405525817173
nekhel,arid,flatland,desert,sand,very_low,0,False,False,al_jifar_province,africa,33.85728827242838,30.3268978118796
nekloch,continental,wetlands,coniferous_forest,loam,moderate,0,False,False,dzisna_province,europe,29.524247353264343,55.99960938385522
nekokiaw,savanna,hills,jungle,sand,moderate,1,True,False,nekokiaw_province,america,-85.37637214606815,10.128836089345691
neksikan,subarctic,hills,mixed_forest,sand,very_low,5,False,False,yuryakh_province,asia,147.91825289704786,62.68402199903354
nel_kan,subarctic,plateau,coniferous_forest,loam,very_low,5,False,False,ayan_mai_province,asia,136.07701180467546,57.66936283624957
nelemney,subarctic,wetlands,mixed_forest,silt,very_low,5,False,False,kolyma_province,asia,151.27608016520048,64.98095870257585
nelgese,subarctic,hills,mixed_forest,silt,very_low,1,False,False,nelgehe_province,asia,135.8476560365582,65.58724569785034
nellore,savanna,flatland,marsh,loam,very_high,0,True,False,kosta,asia,79.76874733429827,14.346101083422065
neluki,subarctic,hills,savanna,stony,very_low,5,False,False,aldan_province,asia,126.29335000845765,57.1178771149863
nema,arid,flatland,scrubland,sand,very_low,0,False,False,ghana_province,africa,-7.260917825272145,16.69103769082305
nemadji,continental,flatland,mixed_forest,loam,high,1,True,False,nemadji_province,america,-92.21558841122342,46.86140178570077
nemag,continental,flatland,swamp,loam,moderate,0,False,False,nipissing_province,america,-80.58533042418466,46.36270390018719
nemaha,continental,flatland,grasslands,silt,very_high,5,False,False,omaha_province,america,-96.25886629175139,40.57530666291065
nemasca,subarctic,flatland,coniferous_forest,sand,very_low,5,False,False,waskaganish_province,america,-76.6230308144344,51.41985196498545
nembe,tropical_monsoon,deltas,swamp,clay,low,2,True,False,niger_delta_province,africa,6.67256445871584,4.629021418322098
nembudziya,subtropical_monsoon,plateau,savanna,loam,very_high,1,False,False,sanyati_province,africa,29.13105228880383,-17.214957681436985
nemby,subtropical,flatland,savanna,loam,very_high,5,False,False,paraguay_province,america,-56.806684521615665,-25.3507985358767
nemecky_brod,continental,plateau,grasslands,stony,low,0,False,False,chrudimsko_province,europe,15.660054160935317,49.60049533715074
nemegosenda,continental,flatland,mixed_forest,stony,low,1,False,False,missinaibi_province,america,-82.89130141875881,48.86508575670573
nemeri,continental_monsoon,flatland,mixed_forest,loam,high,0,False,False,lower_non_province,asia,127.01995927716132,48.52658785147089
